id,价格,评价,评价日期,票务类型,评论,
AjX741432076,425,5,2021.07.06,华山景区往返直通车不限人群票（周内）,挺好的，服务周到，,
UmC420724997,425,5,2021.03.11,华山风景名胜区门票+西峰摆渡车+西峰单程索道+关帝庙成人票,设施良好，景色绝美。推荐西上北下，能看很美的风景，也没那么累，不是体力过硬的牛人不建议北上，因为北上估计得爬个三小时才能到东峰吧，路又不好走。体力很不行的就西上西下。我这个体力还算不错的，西上北下，下来到北峰，风景是非常美，走了一个半小时，差点要哭了，那天走了2.8万多步。,
fightaaaa,425,5,2021.07.06,华山景区往返直通车不限人群票（周内）,非常好哦，很方便！,
LzM253312700,425,1,2021.05.01,华山风景名胜区（徒步登山）门票成人票,强制性消费，坑。本来爬山就是为了体验途中的乐趣欣赏风景，得了返程没有路，返程路封了显示道路坍塌，咨询安保人员说上山路不能回程，只有做缆车下山，说是坐半个小时就到只坐了十分钟还没下山把人放在半山腰费用80元，然后就让你购买大巴车票强制性的消费20元不到五公里吧。这里大巴车票是必须购买的因为大巴车所走的路线没有行人道只能大巴通行，哎，大老远的来爬山结果真糟心……再也不会来了,
匿名用户,425,5,2021.04.07,华山景区往返直通车不限人群票（周内）,黄宵导游很负责～是一个有责任心的导游，路上讲解详细、热心帮忙，同时能够及时与游客沟通，还详细讲解了西安旅游景点、饮食文化、西安历史，一路行来，听他的解说没有一点困意，还推荐特色美食，尽快令我们来到西安旅游少走弯路不踩雷总体超赞，另外头等舱确实很不错～座椅舒适～华山来了不后悔！,
闲蚊,425,4,2021.05.20,华山风景名胜区西峰索道单程票,很刺激，下山快。,
rFM970892337,425,5,2021.07.05,华山风景名胜区票+北峰摆渡车票（上行）+关帝庙景区票成人票,第二次来华山了，风景太美了，还会再来,
Sunrise陈丹,425,4,2021.07.06,华山景区往返直通车不限人群票（周内）,很方便,
lBQ242440169,425,5,2021.04.16,华山景区往返直通车不限人群票（周内）,感上山上大风，索道排了好久，不过爬了最高峰南峰和最美的西峰，药蕾导游讲解很细致，服务很nice,
xuR694100539,425,5,2021.07.07,华山景区往返直通车不限人群票（周内）,很好,
Minoz19970601,425,5,2021.07.06,华山景区往返直通车不限人群票（周内）,服务很好,
昨日星辰890,425,5,2021.04.26,华山景区往返直通车不限人群票（周内）,药蕾导游安排的非常不错，接车时间准，在车上介绍的华山旅游路线也非常好，十分推荐,
爱吃烤鱼的地瓜豆,425,4,2021.05.25,华山风景名胜区西峰索道单程票,坐缆车时间八分钟，欣赏了美景,
xs54168,425,5,2021.06.26,华山西峰单程索道票,必须从西坡上索道，其他任何路都得累死人，强烈推荐,
zhi122031778,425,5,2021.07.05,华山景区往返直通车不限人群票（周内）,导游很热情，讲解到位,
IRn494796693,425,5,2021.05.18,（地推）华山风景名胜区门票+西峰摆渡车+西峰单程索道+关帝庙成人票,一定要体验一下西索，超值,
y976211488,425,5,2021.06.15,华山景区往返直通车不限人群票（周内）,导游服务很好，讲解很仔细。,
匿名用户,425,1,2021.06.29,华山(玉泉院西山门徒步登山)学生票,买了就不能退，想再买观光车又不能单独买，160的徒步上山绝绝子了，,
NEX576646478,425,5,2021.05.22,华山风景名胜区西峰索道单程票,真的很推荐，累并快乐着。华山果然名不虚传,
cXi724603903,425,5,2021.06.16,华山景区往返直通车不限人群票（周内）,华山很漂亮，黄导很nice,
FOP763403972,425,5,2021.06.26,华山风景名胜区西峰索道单程票,索道很震撼，西山索道直达主峰，翻过两座山，绝壁直上直下，鬼斧神工。,
c小混沌,425,5,2021.04.21,华山景区往返直通车不限人群票（周内）, ,
LVI681720565,425,3,2021.06.27,华山风景名胜区（徒步登山）门票成人票,除了日出只看到了半个，其他的还可以，果真是天下第一陡,
柚相遇,425,3,2021.06.30,(地推）华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,服务还不错，山上的风景和环境也很好,
XCa976437479,425,3,2021.07.01,华山(玉泉院西山门徒步登山)学生票,不错，很历练人的意志，值得一去,
原来回忆说谎,425,5,2021.06.21,华山景区往返直通车不限人群票（周内）,美女导游服务态度很好，华山之旅算是我此次西安之行最划算的景点了。,
小钱很饿,425,3,2021.04.29,华山风景名胜区门票成人票,很有挑战性，    三分给服务，  就是坐索道下山的时候太讨厌了吧，打不了出租车，也不让步行。。必须得坐他们的车下山，就那么点距离20块？太坑了8 顶多10块。。。,
LaughTALE66,425,5,2021.07.03,华山景区往返直通车不限人群票（周末）,还不错,
夏夏三斤重,425,5,2021.07.01,华山景区往返直通车不限人群票（周内）,服务周到 态度很好,
PJT168996414,425,3,2021.06.25,华山景区往返直通车不限人群票（周内）,王导全程挺好的，还有水和手套  索道好评,
xy杨绍军,425,4,2021.06.25,华山风景名胜区（徒步登山）门票成人票,一个人不可以上长空栈道，有点小遗憾，还会再去一次的,
SvK951836339,425,5,2021.07.02,华山风景名胜区（徒步登山）门票成人票,网上购票挺方便的,
Vqb817516240,425,5,2021.06.16,华山景区往返直通车不限人群票（周内）,非常好，虽然天气不怎么样，黄导推荐的路线非常棒。西上西下，不过金锁关，用了两个半小时！,
hGK733131788,425,5,2021.07.04,华山景区往返直通车不限人群票（周内）,【交通】,
popoat,425,5,2021.04.16,华山景区往返直通车不限人群票（周内）,药蕾导游讲解很好，很细致，服务也很到位，还帮我们买了学生优惠票，体验感不错,
uMK628247448,425,4,2021.06.15,华山景区往返直通车不限人群票（周内）,便宜。准时 早上不到十点就到了。下午回去的时候也很快。导游也很好 做讲解的同时。没有多推销什么东西。很负责,
zNU666648138,425,4,2021.06.20,华山风景名胜区（徒步登山）门票成人票,不错值得推荐，晚上爬山一路都有卖水卖吃的的，可以只带个帐篷和厚衣服就可以,
Mr.斌,425,5,2021.06.28,华山景区往返直通车不限人群票（周内）,非常满意，服务周到，带人热情,
萨哇尼卡,425,5,2021.04.22,华山风景名胜区成人门票+单程西峰进山车票,以前只从课本里读过华山。终于可以感受华山了。日月悠长。山河无恙。就是长空栈道排队的人太多。没能体验。,
A杨医生自称医生,425,5,2021.03.28,华山景区往返直通车不限人群票（周内）,华山真的非常壮观！景色非常好，不愧奇险著称！全程下来手机多了五百多张照片，还拍的不尽兴！下次有时间直接计划个2天，东峰日出，西峰日落！这次导游小姐姐真的非常非常负责，非常漂亮，强烈推荐，本来下午5点半最后一班车了，导游为了等我们两个硬是等到7点，太感谢了！不然回不去了！,
nWi876223434,425,5,2021.06.17,华山风景名胜区西峰索道单程票,不愧是亚洲第一大索道，很惊险刺激。我们去的当天正红赶上有雾。很仙，云雾缭绕,
匿名用户,425,3,2021.06.15,华山风景名胜区门票学生票,没啥说的，景区一个比一个坑。上山容易下山难，花好几百坐的索道，还做不到山下。给人整什么其他项目,
幕末小白,425,5,2021.06.24,华山风景名胜区成人门票+单程西峰进山车票,风景优美，就是人有点多，山上很多特殊景点收费,
Ting丶Yuan,425,5,2021.06.25,华山景区往返直通车不限人群票（周内）,王导人很好。人也很热心，安排周到。推荐欧。,
我是彭于晏ya,425,5,2021.06.30,华山(玉泉院西山门徒步登山)学生票,很棒,
觅宁377,425,4,2021.05.10,华山风景名胜区票+北峰摆渡车票（上行）+关帝庙景区票成人票,五一前和同事一起去的，人好多，有不少老人跟团去爬山的,
xDL576640059,425,4,2021.05.22,华山风景名胜区单程北峰索道票,在北站下，边上就有免费1路公交车直到华山游客中心。要在这换票。我带着老人，坐西峰索道上，从北峰索道下的。因为体力问题，中峰和东峰没去。只走了西、南、北峰。南峰比较高，一个字累。,
匿名用户,425,5,2021.06.10,华山景区往返直通车不限人群票（周内）,按时到达，王导游的讲解和服务也很到位，推荐！,
vgcvyfrrthh,425,4,2021.06.29,华山风景名胜区票门票（徒步登山）,很累很爽回来以后脸上爆痘了……,
十65939,425,5,2021.06.28,华山景区往返直通车不限人群票（周内）,服务态度不错，旅行体验很好。推荐推荐！,
zxyan0519,425,1,2021.05.24,华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,有史以来第一次给差评,只是单纯的因为景区里售卖食物的太黑心，一再强调玉米买给小孩吃的，不要给不新鲜的。小孩吃了几口不吃了才知道都酸掉了。小孩要是吃坏肚子，绝对投诉。
芭比蕊l,425,3,2021.06.26,华山风景名胜区票门票（徒步登山）,还可以吧不错吧玩的非常的开心，开心快乐,
渔儿io,425,5,2021.05.22,华山风景名胜区门票成人票,下次有机会再来,
TVm202557933,425,5,2021.07.01,华山景区往返直通车不限人群票（周内）,挺好的,
wjM479315351,425,5,2021.07.01,华山景区往返直通车不限人群票（周内）, ,
eiL222484200,425,5,2021.06.29,华山风景名胜区单程-华山西峰-（上行车票+上行索道票）,必须的，就是废腿,
章鱼小丸子ol,425,5,2021.06.30,华山景区往返直通车不限人群票（周内）,华山论剑。,
若彤2014,425,5,2021.06.19,华山风景名胜区北峰单程索道票,华山非常值得去，索道亚洲最长，体验感很好，华山之险峻,
柴玉龙gg,425,5,2021.04.24,华山风景名胜区成人门票+单程北峰进山车票,生平第一次登山  景色真的太美了,
匿名用户,425,3,2021.05.17,华山风景名胜区西峰索道单程票,旅途愉快就是里面的工作人员素质差，出来的时候莫名其妙说免费拍个照，拉着就给照了，到了下面要收费我就没有要结果工作人员就开始说话难听了，真的没见过这样的服务态度，真是给华山地区摸黑，这是里面唯一恶心的地方,
hhy4134,425,3,2021.06.23,华山风景名胜区西峰索道单程票,太贵 往返都要买 不过很值得带80多岁的老妈上去,
nij276983522,425,2,2021.06.13,华山风景名胜区门票成人票,下次    就算给我钱也不想去了  见识了华山  没有传说中那么好 也知道想象总是美好的，现实总是那么残酷,
街灯、明了,425,5,2021.03.01,（上行）华山风景名胜区门票+单程西峰摆渡车票+单程西峰索道票,好！已经是好几次去了，不同季节不同景象，不愧是中华名山！推荐西峰索道上，北峰索道下，这样是比较省时省力的路线，不过也还是累的够呛，除了登山爱好者或体力特好的运动健将不要轻易挑战北上，我们一路遇上很多北峰索道上的年轻人都说高估自己实力了，爬不上去啊,
麗麗3562,425,5,2021.06.20,华山景区往返直通车不限人群票（周末）,按时发车，导游帮购票，很方便，还介绍了景点，交代注意事项,
yyF143376330,425,5,2021.04.26,华山景区往返直通车不限人群票（周内）,不错~时间准时。药蕾导游的讲解也很好~总体感觉很好,
Zeal啦,425,5,2021.04.21,华山景区往返直通车不限人群票（周内）,华山特别美！药蕾导游服务特别好讲解特别详细，总体非常好，推荐大家来,
yKQ367171484,425,4,2021.06.27,华山风景名胜区（徒步登山）门票成人票,不错不错，夜爬华山也很好,
暮色中的马蹄,425,3,2021.06.23,华山西峰单程索道票,索道沿线风景挺不错的，但是服务一般吧,
Kyr231128833,425,5,2021.06.30,华山景区往返直通车不限人群票（周内）,服务到位，,
蹨念,425,5,2021.03.20,华山风景名胜区西峰索道单程票,我和朋友约好十一假期去华山玩，九点多左右吧，从华山西侧坐缆车上山，坐缆车，我和朋友都是第一次，很开心，能看到很严峻的山峰，还有大片大片的白云，真就像在腾云驾雾的感觉一样，缆车上方有孔洞，所以在缆车内也不会很闷，建议如果在假日期间要选择西侧下山的话，早点去不会排很久的队,
让自己0无可替代,425,5,2021.05.06,华山风景名胜区票+北峰摆渡车票（上行）+关帝庙景区票成人票,西岳华山，五岳之巅,
FOn876962894,425,5,2021.04.07,华山景区往返直通车不限人群票（周内）,西安之旅的最后一天选择了华山，走的是西上北下全一天的行程特别充实愉快，体力好的朋友可以考虑西上北下最经典的旅游线路，毕竟确实对于体力有一定要求，另外特别感谢黄宵导游风趣幽默的介绍和热情的服务～服务很好，体验很棒，性价比高，,
豆腐脑油条真甜,425,5,2021.06.21,华山景区往返直通车不限人群票（周内）,非常好，会安排接送，导游也很用心，一路十分顺畅，非常方便,
RFY685060660,425,5,2021.06.06,华山景区往返直通车不限人群票（周末）, ,
Ocean9628,425,5,2021.06.24,华山(玉泉院西山门徒步登山)学生票,很好 。交通便利。景色优美。去了绝不后悔。,
还是刘宇beyond,425,3,2021.06.23,华山风景名胜区（徒步登山）门票成人票,景色也就那么回事吧 山顶真的很一般,
keose,425,5,2021.06.21,华山景区往返直通车不限人群票（周内）,导游小姐姐服务态度很好，很耐心，讲解比较详细，推荐,
YvI181807646,425,5,2021.06.28,华山景区往返直通车不限人群票（周内）,很好很周到,
HKX298977852,425,5,2021.05.13,（地推）华山风景名胜区门票+西峰摆渡车+西峰单程索道+关帝庙成人票, ,
nBd670695462,425,5,2021.06.27,华山景区往返直通车不限人群票（周末）, ,
yKQ367171484,425,4,2021.06.27,华山景区往返直通车不限人群票（周末）,华山还不错，值得一去,
LYk47318425,425,5,2021.05.11,华山风景名胜区西峰索道单程票,虽然挺贵，但是这个索道强烈推荐，景色简直了……,
zhR354320958,425,5,2021.05.05,华山风景名胜区西峰索道单程票,设施齐全，停车场很大很方便，工作人员很棒,
eOz525991701,425,4,2021.06.27,华山景区往返直通车不限人群票（周末）,导游服务很好,
匿名用户,425,4,2021.06.21,华山风景名胜区西峰索道单程票,5月中旬去的  没有换票机器 需要在人工窗口换票,
涛1984522,425,4,2021.06.21,(地推）华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票, ,
澄海唯美盛开,425,5,2021.06.24,华山景区往返直通车不限人群票（周内）,人美，讲的特别好，华山也特别美,
WrG161994361,425,5,2021.06.23,华山风景名胜区西峰索道单程票,在云里的感觉真好,
wIU490330929,425,5,2021.06.26,华山景区往返直通车不限人群票（周末）,好评,
Hzzy030,425,5,2021.04.16,华山景区往返直通车不限人群票（周内）,药蕾导游讲解挺好，推荐路线很准确，还帮助买学生票，强烈推荐！体验很好,
hDG239977407,425,5,2021.06.26,华山景区往返直通车不限人群票（周末）,服务挺好的，往返都给管,
umq662896611,425,3,2021.05.06,华山风景名胜区门票学生票,夜爬的感觉太好了，不那么热，就是看不了风景,
匿名用户,425,4,2021.06.21,华山风景名胜区西峰索道单程票,累是累点，还算不虚此行。,
张永珍556,425,3,2021.06.16,渭南旅游套票华山风景名胜区门票+关帝庙套票成人票,「老君犁沟」「毛女洞」「全真岩」「真武殿」「北峰三特索道」「西峰太华索道」,
HCk18994308950,425,5,2021.06.26,华山风景名胜区（徒步登山）门票成人票,奇俊险,
wfi653244180,425,5,2021.06.24,华山景区往返直通车不限人群票（周内）,服务周到，很准时喔～,
老虎狮子太阳花,425,4,2021.06.18,华山景区往返直通车不限人群票（周内）,导游服务挺好的，耐心解答，买这票来回往返也方便,
jjA971541779,425,2,2021.06.19,华山风景名胜区（徒步登山）门票成人票,山很陡不好爬 需要充足的体力和干粮水,
匿名用户,425,5,2021.05.05,华山风景名胜区（徒步登山）门票成人票,什么都在美团买，特别放心，吃喝拉撒都在里面买，特别推荐，特别喜欢，很好的一个软件，特别方便，喜欢，喜欢，喜欢，喜欢，喜欢，一直喜欢。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,
匿名用户,425,4,2021.06.22,华山景区往返直通车不限人群票（周内）,蛮好的导游，很耐心的有讲解，真的很棒,
DtA900907657,425,5,2021.04.16,华山景区往返直通车不限人群票（周内）,药蕾 讲解认真服务态度也不错 推荐路线西上西下可以玩儿三个主峰 推荐,
钟意瑞宝,425,3,2021.05.04,华山风景名胜区门票学生票,12个小时，经历了春，夏，冬。看到了峰峦叠嶂，有月亮，有星星，有日出，夜爬华山，不虚此行。,
匿名用户,425,5,2021.05.10,华山风景名胜区西峰索道单程票,有些景点都封了，所以旅行要趁早啊~                 索道很赞,
匿名用户,425,5,2021.06.24,华山景区往返直通车不限人群票（周内）,挺好的，就是太累了。,
SJB280657513,425,5,2021.06.24,华山景区往返直通车不限人群票（周内）,导游特别热情负责,
foS917158855,425,5,2021.06.26,渭南旅游套票华山风景名胜区门票+关帝庙套票成人票, ,
foS917158855,425,5,2021.06.26,华山风景名胜区西峰票+北峰票 - 往返索道票+车票（西上北下）, ,
jEo477174842,425,4,2021.06.14,华山景区往返直通车不限人群票（周内）, ,
BWF8051569,425,5,2021.06.20,华山景区往返直通车不限人群票（周内）,导游小贠蛮好！赞赞赞赞赞赞赞赞,
WrG161994361,425,5,2021.06.23,华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,去爬！推荐！！！！,
匿名用户,425,4,2021.06.23,华山景区往返直通车不限人群票（周内）,服务周到，好评,
时光如m,425,1,2021.06.19,华山风景名胜区（徒步登山）门票成人票,服务态度差，说热有热水，凉水都买不到。,
EiW879581999,425,5,2021.04.29,华山风景名胜区票门票（徒步登山）,宏伟壮观 此生值得一去的地方亲身感受大自然的鬼斧神工,
wLa286857169,425,3,2021.06.15,华山景区往返直通车不限人群票（周内）,山是美的，各项收费加一起挺高，西上北下经典线路,
Fup474605599,425,4,2021.06.23,华山(玉泉院西山门徒步登山)学生票,好累啊,
蒋欣彤love,425,4,2021.04.17,华山风景名胜区成人门票+单程西峰进山车票,好的不得了，就是自己一个人去爬山，路上连个搭讪的小哥哥都没有，差评！,
赶走你的忧郁暖宝,425,5,2021.06.23,华山风景名胜区票门票（徒步登山）,太刺激了,
VincentC8,425,5,2021.06.01,华山风景名胜区（徒步登山）门票成人票,要徒步一天的话建议早点，华山脚下很多宾馆酒店，住一晚，不会那么急。保存体力，别蹦哒，最后西峰索道下,
袁庆CCC,425,3,2021.04.20,华山风景名胜区成人门票+单程北峰进山车票,华山的风景一般，但是很多阶梯的确很险峻，值得一爬,
aXk603162470,425,1,2021.06.19,华山风景名胜区（徒步登山）门票成人票,华山真对得起华阴这个名字，太黑了！,
鱼左游,425,5,2021.06.01,华山风景名胜区西峰索道单程票,太刺激了，爬华山都没有这么害怕，眼睛都不敢睁,
永恒燕608,425,5,2021.06.23,华山景区往返直通车不限人群票（周内）,服务周到,
本宝宝就是任性,425,4,2021.06.23,华山风景名胜区票门票（徒步登山）,好的,
IAd782863028,425,4,2021.06.20,华山风景名胜区成人票门票（徒步登山）,冬天太冷，不适合上山。,
卖个三明治,425,5,2021.06.21,华山风景名胜区-门票,这个非常棒，老子还想去,
连公威,425,5,2021.06.22,华山风景名胜区（徒步登山）门票成人票,挺不错的,
一朵花、,425,4,2021.06.16,华山门票+西峰进山巴士上行车票+电子导游机（成人票）,还可以吧 收费偏高,
匿名用户,425,5,2021.06.19,华山景区往返直通车不限人群票（周末）,挺好的,
小小可萌,425,3,2021.06.12,(地推）华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,还行，做索道很方便，留下体力爬四座峰顶,
bAY27045070,425,5,2021.06.19,华山景区往返直通车不限人群票（周末）,黄导服务很好，赞,
HaR322969324,425,3,2021.06.10,(地推)华山风景名胜区单程北峰索道票,服务还不错，景色也很好。卫生间环境有点不大好，没有水洗手,
WGQ1514821246,425,5,2021.06.19,华山景区往返直通车不限人群票（周内）,华山很漂亮,
莹宝的乐宝,425,3,2021.06.14,华山风景名胜区（徒步登山）门票成人票,累啊，华山买罪受，爬呢腿疼，真是很累的,
御浪凌波,425,2,2021.05.30,华山风景名胜区西峰索道单程票,不想爬山的唯一办法就是缆车，窗子不太干净，惊险的感觉就差很多。建议多开几个小窗口看外面才好玩,
lyd850130531,425,3,2021.06.14,华山风景名胜区单程-华山西峰-（上行车票+上行索道票）,环境优美，服务周到，交通便利，一切都好,
eqD592894601,425,5,2021.06.20,华山景区往返直通车不限人群票（周内）,满意,
eqD592894601,425,4,2021.06.20,华山景区往返直通车不限人群票（周末）,满意,
eqD592894601,425,4,2021.06.20,华山景区往返直通车不限人群票（周内）,满意,
eqD592894601,425,4,2021.06.20,华山景区往返直通车不限人群票（周末）,满意,
iZc659268450,425,5,2021.02.15,（上行）华山风景名胜区门票+单程西峰摆渡车票+单程西峰索道票,不到华山非好汉 五岳之首华山 西安市区没有下雨 到了华山脚下下小雨（买了雨衣） 景区泡面德克士巨贵 建议自己带 泡面什么的 自己带 用他的开水 一桶五块钱 然后开始小车上山实在没必要 可近了 上去之后就下雪了 路可滑了 我摔了一跤 右手中指肿了 两天就好了 微信步数一万来部 真的很累 因为要上下爬 雪天路不好走 手套很重要 我是西上北下 雪天栈道关闭 整体 挺贵的,
gNd703556601,425,2,2021.05.06,华山风景名胜区西峰索道单程票,五一去的，买了索道的票才知道，游客中心——西峰需要坐40元的进山车（单程），西峰停车场到西峰索道还有一段路，要排队，不想排队可以坐上山的过山车30一次，然后排队一小时才能上索道。缆车挺脏的。只能说风景不错，缆车的工程给个赞,
edu_tenyears,425,3,2021.06.12,华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,一辈子必须也只需要来一次！上下都坐缆车，都把腿爬断了！,
沐晨199835,425,5,2021.06.13,华山风景名胜区门票成人票,除了门卫有些**外，华山真的是超级好玩奥,
Neg528342362,425,4,2021.06.15,华山风景名胜区门票+单程北峰索道票+单程北峰索道专线巴士票,绝美华山，奇险华山,
Neg528342362,425,4,2021.06.15,华山单程西峰索道票+单程西峰索道专线巴士票,奇险华山，绝美华山！,
I1767134,425,4,2021.05.14,华山风景名胜区单程北峰索道票, ,
匿名用户,425,4,2021.04.22,华山景区往返直通车不限人群票（周末）,就是旅行团的车，车没坐满，然后单卖那个车票钱，路上有个导游，会给你讲讲注意事项，还挺好的，但是也有推销特产的环节，跟我们没关系，但是挺吵的，直接给你拉到索道上山的地方，我们想徒步，进去了才知道不能从这进，又出来，浪费了很多时间，总得来说，性价比还行吧,
一种寂寞143,425,5,2021.05.16,华山风景名胜区（徒步登山）门票成人票,万万导游特别棒,
iyt906187220,425,5,2021.05.30,华山风景名胜区门票学生票,旅游真的超级喜欢，非常支持，非常好，,
黄勇MLjsy,425,4,2021.06.15,华山风景名胜区西峰索道单程票,可惜时间没来对   刚到半山腰下雨了,
我不理智i,425,5,2021.06.15,华山(玉泉院西山门徒步登山)学生票,很刺激的【环境】【项目】,
小猪爱跳舞啊,425,4,2021.05.01,华山风景名胜区门票成人票,非常不错！强力建议白天爬，能见到更多美丽的奇观！,
MOB605496882,425,5,2021.06.08,华山景区往返直通车不限人群票（周内）,华山风景不错，从西安过来直接到景区摆渡车，很方便！,
最爱吴美美～,425,5,2021.06.15,华山景区往返直通车不限人群票（周内）,服务很周到，感觉很好,
pxsjjql,425,5,2021.05.21,(地推）华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,西岳华山，名不虚传，风景优美，服务到位，设施齐备，不虚此行！,
ojB913934850,425,5,2021.05.03,华山景区往返直通车不限人群票（周内）,药蕾小姐姐华山讲解非常好，值得推荐,
匿名用户,425,5,2021.06.14,华山景区往返直通车不限人群票（周内）,推荐西山西下 适合懒人爬山哈哈,
DfV710542242,425,5,2021.06.15,华山景区往返直通车不限人群票（周内）,牛逼,
匿名用户,425,4,2021.05.25,华山风景名胜区西峰索道单程票,北峰索道上面搭乘处有拍小照的，到下面领取处一问，说没有。坐西峰索道上山，运气不好，同车厢两女叽叽喳喳个没完。,
zzz004,425,5,2021.04.07,华山风景名胜区往返西峰索道票,在华山上建索道真的是太绝了，一览华山的全景。去爬山还是建议有个小伙伴，容易迷失方向。建议早点去，我当时时间赶，好多景点都没逛上。这个索道是真赞..............................,
蹨念,425,5,2021.03.20,华山风景名胜区西峰索道单程票,华山很美，跟朋友一起去的，起了个大早，因为和朋友想一天内玩完华山，所以选的西上西下，都是坐缆车下的，还好那天天气还可以，没下很大的雨，所以可以坐缆车，八人一个缆车，坐哪边都可以看风景，但是比较建议坐顺着的，感觉更不会那么怕,
我去找你。,425,5,2021.04.15,华山风景名胜区门票学生票,4月11号夜爬华山，一件很正常不过的事情，可到达北峰的时候遇见了你，从北峰到东峰一路我们三人，你们三人，在路上你坐在我的傍边，我看着你。后来我朋友坐着你们向前走。到达东峰后又遇见你了，我两个朋友在看日出，你两个朋友在看日出，我找了地方坐着，你在傍边也在做着，我看着你，一见钟情吗，可我却没勇气。后来再没遇见，可能在也遇不到了吧，人海茫茫我该怎么去寻找你，生活很残酷它不会给我们重来的机会，我真的好后悔当时为什么没有勇气去找你，不想这段回忆悄悄走掉，我想找到你。,
刁政分析师,425,5,2021.06.14,华山风景名胜区-门票,有机会还会去。,
CGg487535843,425,3,2021.05.03,华山风景名胜区门票学生票,景色很美，东风看日出建议穿厚点,
恓惶戎旅下,425,3,2021.06.13,华山风景名胜区门票成人票,还可以，值得一去，哈哈哈啊哈哈,
完美生活3773,425,4,2021.06.09,华山风景名胜区（徒步登山）门票成人票,环境很好，景区风景不错，交通很方便。,
yJP777734863,425,1,2021.06.09,华山风景名胜区票+西峰摆渡车票（上行）+关帝庙景区票成人票,骗人的  我买了临时有事去不了就不给退了  浪费了我的钱   都是骗子,
匿名用户,425,1,2021.06.07,华山风景区语音导览不限人群票,超级差  什么也讲   白花钱   朋友么  不要用这没用的软件,
乜溪,425,5,2021.05.11,华山风景名胜区（徒步登山）门票成人票,夜爬七小时，挑战自我 ，赏最美仙境日出,
清寒幽兰145,425,5,2021.06.12,华山风景名胜区票+北峰摆渡车票（上行）+关帝庙景区票成人票,山可以，不虚此行,
WPI750155104,425,5,2021.06.08,华山景区往返直通车不限人群票（周内）,非常好，节省了自己高铁来回的时间，还便宜了很多,
XBd479968874,425,4,2021.05.06,华山景区往返直通车不限人群票（周内）,整体还不错，前一天导游联系的比较晚，主动联系了商家才联系上。不过第二天出发比较准时，也没有遇到强制捆绑销售的情况，中间有推荐当地特产，但是不要求强制购买，整体还比较顺利，而且比高铁方便。,
iea714604036,425,2,2021.05.28,（地推）华山风景名胜区门票+西峰摆渡车+西峰单程索道+关帝庙成人票,还可以吧，五一节去的，人山人海，通过美团工作人员现场指导订的票，坐索道上、下，在山上走了一天，累坏人了。,
苏朵i,425,5,2021.05.25,华山景区往返直通车不限人群票（周内）,非常好,
匿名用户,425,5,2021.05.05,华山风景名胜区（徒步登山）门票成人票,去了还想去 机不可失时不再来,
匿名用户,425,5,2021.06.07,华山风景名胜区西峰索道单程票, ,
Skz603964671,425,4,2021.04.07,华山风景名胜区学生门票+单程西峰进山车票,【环境】不错，很壮观，不愧是不到华山不知山河壮阔,
jHo811884415,425,1,2021.05.02,华山风景名胜区（徒步登山）门票成人票,华山的服务设施太差，真是太垃圾了。五一旅游黄金周人多秩序差，很容易发生****，安全隐患太大了！总而言之，千万不要在旅游旺季来华山，真垃圾。没有见过比这儿还差的了，还五A景区，垃圾景区！,
VtD241052288,425,4,2021.06.08,华山风景名胜区票门票（徒步登山）,玩成了心里的期许。 就是遗憾爬了八小时没见到东升,
匿名用户,425,1,2021.06.10,华山风景名胜区成人门票+单程西峰进山车票, ,
asT186016601,425,5,2021.06.03,华山景区往返直通车不限人群票（周内）,来回挺方便的，还送了水+祈福带+手袋，经济实惠，空调大巴,
蹨念,425,5,2021.03.20,华山风景名胜区西峰索道单程票,和朋友在十一假期的时候去玩的，只有那个时候有时间，和朋友早早的起床，到华山山脚下也九点多了，山上还是比较冷的，建议大家多穿一点，因为十一假期，去玩的人很多，所以排队自然也是免不了的，但是还好缆车一趟也不会很久，所以等等也就好了,
lilianjun1994,425,5,2021.05.21,华山景区往返直通车不限人群票（周内）,导游小刘，服务态度贼棒，很热情，跟我们每一个游客降价的都很清楚！下次朋友来一定会推荐他！,
匿名用户,425,5,2021.06.13,华山风景名胜区西峰索道单程票,非常好！！！！,
蓝天白云wlle,425,4,2021.06.09,华山风景名胜区西峰索道单程票,下来挺快的。省力。,
御浪凌波,425,4,2021.05.30,华山风景名胜区成人门票+单程西峰进山车票,毕竟五岳之一，无限风光在险峰，景区里面安全干净，有体力的爬山人不多,
阿呆595791625,425,4,2021.06.07,华山风景名胜区票+北峰摆渡车票（上行）+关帝庙景区票成人票,去华山，一定西上北下，不然真的很累。,
xDL576640059,425,4,2021.05.22,华山风景名胜区西峰索道单程票,险峰差不多在西峰这边。坐索道能看清楚。其实观光车比较慢，还是不太怕。轿廂是新的，比较舒适，相比北峰索道而言,
