id,价格,评价,评价日期,票务类型,评论,,
xCd948003885,280,3,2020.02.12,三清山门票+索道上下行（金沙与双溪通用）-成人票,设施还行，景点不错，就是雾大了，山上好多远景看不到,,
匿名用户,280,5,2019.10.07,三清山门票+索道上下行（金沙与双溪通用）-成人票,首先坐缆车进山很恐慌，太高了！ 上午山上温度低，自备衣物。不用排队，门口手机扫码叫号的。1.第一次去的人买张地图看最好了，不会浪费时间走重复路！我重复一条线，浪费一小时…2.山上景色好的不得了，只能用卧槽来形容。3.卫生间比较少，有时候一大段路没有卫生间，或者很挤，排队很久。4.山上物价是山下的5倍以上，看海拔高度决定…还有山下门口的物价也高，需要带水和食物的到街道上买（距离门口不到100米），相对于更实惠。5.住宿山上比较贵，山下街道上价格不贵！我找的食宿一体，价格不到二百，还能免费停车。景区停车场是收费的。,,
LYu768539729,280,5,2019.12.12,三清山门票+索道上下行（金沙与双溪通用）-成人票,非常的好，我已经去过两次了。。。,,
DJFCOCO,280,2,2019.12.31,三清山门票+索道上下行（金沙与双溪通用）-成人票, ,,
饭饭de杂货铺,280,4,2020.01.23,三清山风景名胜区语音导览票（不含门票）,还可以，好多景点都包括在内，介绍的很详细，反正一块钱买不了吃亏，买不了上当。,,
xzr459562332,280,3,2019.12.17,三清山门票+索道上下行（金沙与双溪通用）-成人票,风景不错，值得游玩，可就是感觉到累（爬山的道路太长）。,,
鸞子兮,280,4,2019.10.04,三清山门票+索道上行（金沙与双溪通用）成人票,路线金沙索道~巨蟒出山栈道~禹皇顶~阳光海岸~三清宫~西海岸~日上平台~一线天~玉台~东方女神~金沙索道。景区基本逛了一遍，一路都是半山体修的栈道，要爬的不多，大多都是平路，是我最佛系的一次爬山了，内心毫无波澜，一路走的比较快，早上7点开始爬，下午1点半坐索道下山。景区的指路牌真的一点不清楚，得吐槽下，风景还是不错滴。值得逛逛,,
cCv592098969,280,5,2019.10.06,三清山门票+索道上下行（金沙与双溪通用）-成人票,祖国江山如画，一点点阶梯，大部分都是平平水泥栈道，可以走大圈8字行，早上看日出下午看日落，或者下午进山先看日落再第二早上看日出，去那天下午下雨了没看日出，看到了雨后彩虹，值得一去，比不下雨的庐山风景美很多。脚程快的一天搞定，要是爱拍照的建议头天下午进去住山里。6点日出6点日落，去前看看天气，下雨天看不着日出。,,
郑炎133,280,4,2019.09.26,三清山门票+索道上下行（金沙与双溪通用）-成人票,对于很少运动的人来说；即便是缆车也是极大的挑战；入住的金沙索道边的酒店；九点半上山；3点半下山；走了三分之二的路程吧；时间有点紧；下午2就很火辣辣发天气；老公皮肤晒伤；所以一定记得多图防晒；空气很好；总是忙碌的上班族；一个不错的休闲去处；,,
TGN487457972,280,4,2020.01.20,三清山门票+索道上下行（金沙与双溪通用）-成人票,景色很美，就是雾太大。天晴了去,,
IPe446095865,280,2,2019.11.02,三清山门票+索道上行（金沙与双溪通用）成人票,三清山景色真好 爬过龙虎山 灵山最后来到三清山 摄影家乐园 云海 松树 山峰 别具一格 五星推荐,,
付松341,280,4,2019.08.05,三清山门票+索道上下行（金沙与双溪通用）-成人票,三清山是我最近一年一直想去的景点，终于等到了一个双休就立马整装出发，江西也是我第一次踏足，三清山果然景色优美，不虚此行。对比隔壁安徽的几座山，做下总结。交通，三清山我是开车过去的，从江苏过去要走黄山转到浙江开化县下高速，随后有四五十公里的普速要走，这段路不好开，路窄而且沿途都是村庄，我是晚上十点多下高速，第二天上午八九点离开，所以整体来说还好。另外一个称赞的地方就是三清山旅游公路，路况不多，比较平整，对于我第一次开山路的菜鸟司机来说，难度不大，控制好车速即可。差评的地方就是山上的停车场收费太贵，小车要三十，摆明了抢钱。我是停在了山下的民宿，老板开车送我上下山，大概四公里。三清山还有一个称赞的地方就是没有小交通费，这点是黄山和九华山比不了的，值得称赞。吃，山上吃的东西比较贵，一瓶矿泉水，一杯绿豆汤要十块，按理说，三清山海拔也才一千五六百米，怎么这么贵呢？而且西海岸和阳光海岸一路上基本上没有商店，想花钱买水都没有，建议增设商店。山上吃的更贵，一个西红柿炒蛋要48，建议带泡面或者自热饭，毕竟忍忍就过去了。,,
Dhd372935594,280,3,2019.10.03,三清山门票+索道上下行（金沙与双溪通用）-成人票,山上秃山奇石很不错，不愧小黄山之名。旅游设施齐全，就是物价偏贵。上午上山，晚上帐篷一晚，别样的体验。第二天赶大早爬山看日出，日出景象有点失望。第二天逛完全景区，说实话景区路线规划不太科学，走了回头路，上上下下真的累。,,
RSY361480989,280,3,2019.11.29,三清山门票+索道上行（金沙与双溪通用）成人票,风景不错，就是停车费坑了点，不人性化。,,
mkg580408823,280,3,2019.11.28,三清山门票+索道上行（金沙与双溪通用）成人票,「西海岸风景区」「阳光海岸景区」风景很美,,
myQ121664575,280,3,2019.11.10,三清山门票+索道上下行（金沙与双溪通用）-成人票,风景不错，可以，对体力有一定的要求。山上住宿条件有待改善。,,
ESC759976133,280,5,2020.01.13,三清山门票+索道上下行（金沙与双溪通用）-成人票,风景很靓，值得推荐,,
佩霞339,280,3,2019.12.01,三清山免门票+索道上下行联票（金沙与双溪通用）-老人票（65周岁（含）以上）,风景不错。就是阴天山上雾蒙蒙的，有点儿遗憾。,,
EKs694047647,280,4,2019.10.07,三清山门票+索道上下行（金沙与双溪通用）-成人票,我是从南昌开车去的，七点半从南昌市内出发，开了将近四个半小时才到，停了车直接带上一些吃的东西就上山了，一直爬到了女神峰那边，两个半小时，看看时间，估摸着再往上爬回来就赶不上索道了，索道五点半暂停。于是就往回走，来到了旁边的万寿景区逛了一下就坐索道回去了。景色是没的说，五A级景区，这次不过瘾，下次有时间再爬剩下的，总得来说，值得一去。,,
HappyCandyY,280,5,2019.10.06,三清山门票+索道上下行（金沙与双溪通用）-成人票,三清山真的太美了，我们都觉得可以媲美黄山的。整个景区特别大，一天游览完大多数景点比较消耗体力。我们抱着小宝宝依然逛了南清园和两个海岸，在金沙索道坐的缆车，逛一圈后从南部下来了，要不是抱着宝宝一定会坚持在回到东部大门。国家地址公园名不虚传，虽然是十一黄金周，整个景区不论停车还是排队都井然有序，能感受到是下了很大功夫来维持秩序。山上吃的比较贵这一点哪个景区都是这样的，也还在大众接受范围。总之强烈推荐哦！,,
Ciz668372530,280,5,2019.12.31,三清山门票+索道上下行（金沙与双溪通用）-成人票,索道一路到顶，还可以爬一定的距离满足运动的需要，主要是景真的真的仙。震撼,,
JYw38161980,280,3,2019.10.04,三清山门票+索道上下行（金沙与双溪通用）-成人票,江西的交通真的不太方便，所以10月1日上午10点多才到三清山，游客不是很多，上山索道不需要怎么排队，索道上山很快，十来分钟就到了，只不过，山上的徒步路线比较复杂，出金沙索道左边前行一个小时左右都是几乎是平坦的栈道，可到了三清福地之后，走三清宫（被眼前的坡度比较陡的台阶及漫长的路程，还需两个半小时，难到了于是选择走短线，只看核心景），但没想到的是，路也不好走，陡坡台阶很多，而且景区游览标示不明显，很容易走错路，然后错过景点，或者是因为走错路得爬上爬下走一次回头路，人特别的累……尤其是三清山不像黄山，满山处处是景，所以可以从山下一边爬一边看，三清山的景都在山顶上，尽管买了上下行索道票，还是需要爬很高，或者走很多崎岖的山路才能够看到，因此时间充足的话建议住山上，听当地人说，早上看云海，晚上看彩霞才是三清山最美的风景。,,
匿名用户,280,3,2019.12.15,三清山门票+索道上下行（金沙与双溪通用）-成人票,下高铁坐大巴到金沙索道下、一个半小时路程今天金沙索道检修，从双溪南部索道上车，不建议自己坐车路程远没有班车回来,,
一朵奇葩花,280,3,2019.10.04,三清山门票+索道上下行（金沙与双溪通用）-成人票,首先值得夸奖的是风景真的很好。但是！交通非常不便！从万达叫车去三清山花了90元，玩完了下山就没车了，手机也叫不到，大巴也没有…建议自驾。景区内山下消费正常，山上偏高，可以理解。而且一定要买上下行的索道，因为根本就爬不了几步路，太累了,,
龙腾凤舞844,280,3,2020.01.07,（激情初夏，三清赏花）三清山门票+索道上下行（金沙与双溪通用）-成人票,活动实惠，碰到下雨，没怎么玩就下来了,,
eSY41629897,280,5,2019.10.31,三清山门票+索道上下行（金沙与双溪通用）-成人票,不说了，直接看图,,
匿名用户,280,4,2019.12.26,三清山门票+索道上下行（金沙与双溪通用）-成人票,晚上繁星点点，想起了儿时的情景！凉风习习，整个人的心好像都放空了！,,
iFx140372677,280,5,2019.10.01,三清山门票+索道上下行（金沙与双溪通用）-成人票,第二次来了，第一次下雨没看到什么风景，但是这次来天公作美，秋高气爽，大自然的鬼斧神工真是太让人赞叹了，感觉真是不虚此行！而且民风淳朴，下次冬天还得来看次雪景！,,
han翰瀚韓,280,3,2019.12.18,三清山门票+索道上下行（金沙与双溪通用）-成人票,玉台的路标太不清晰，好些人都走错了，道路太多，路口不清晰，比如一线天两条路不说清楚,,
iQd499092788,280,2,2019.12.28,三清山门票+索道上下行（金沙与双溪通用）-老人票(60周岁-64周岁）, ,,
swbff人,280,4,2019.12.19,三清山门票+索道上下行（金沙与双溪通用）-成人票,风景优美，就是特别累！景区门口餐馆里的肉真不错,,
匿名用户,280,3,2019.12.28,三清山门票+索道上下行联票（金沙与双溪通用）儿童/学生票,国庆节去的人太多了，应该避开节假日,,
匿名用户,280,2,2019.10.03,三清山门票+索道上下行（金沙与双溪通用）-老人票(60周岁-64周岁）,黄金周在网络渠道定票还不能直接进园，还需要关注公众微信号后预约排队号，按排队号放行入园，其他网络定票渠道没有明显告知。山上卫生间偏少，条件也差，当然有地理位置高，施工和水都不便的客观原因，南门索道站与北门索道站摆渡车应改为中巴车为好，大巴车盘山路车长转弯不便，车多会车危险。,,
多米诺199009,280,3,2019.10.03,三清山门票+索道上下行（金沙与双溪通用）-成人票,山上没有水……住帐篷的刷牙洗脸基本不可能，住宾馆一天也就一桶水，不能洗澡的。日出日落还不错，挺美的。还算是一个比较值得去的地方吧，就是山上喝的矿泉水真不是一点点贵，超市卖2块钱的，山上卖15啊……体力允许还是自己多带两瓶吧。,,
匿名用户,280,2,2019.12.14,三清山门票+索道上行（金沙与双溪通用）成人票,风景还行，就是门票略贵，整体服务一般，没有人文景观。,,
李丹74278,280,5,2019.09.13,三清山门票+索道上下行（金沙与双溪通用）-成人票,三清山的自然景观非常美，置身其中有一种“羽衣常带烟霞色，不染人间桃李花”的感觉。希望三清山的管理者能够开发一些与三清山相关的创意文化产品，山脚下除了一些餐馆竟然什么都没有,,
海军玮,280,5,2019.10.07,三清山门票+索道上下行（金沙与双溪通用）-成人票,上下缆车上去，光在山上，要全部玩好，徒步8小时，不过边走边玩，也还好。建议自己带点吃的背上山，还是挺不错的。国庆来玩的，也不挤。建议可以去走走,,
婺源大海,280,3,2019.12.18,三清山门票+索道上行（金沙与双溪通用）成人票,很不错的景区，值得推荐！有机会再去,,
匿名用户,280,3,2019.12.15,三清山门票+索道上下行（金沙与双溪通用）-成人票,只走了南园，没规划好，有点可惜， 金沙在检修， 浪费时间了,,
苏小柒是0呀,280,5,2019.08.22,(暑期乐游江西）三清山门票+索道上下行联票（金沙与双溪通用）-儿童/学生票,感谢江西省旅游局，免了我的门票。玉山车站，17块钱，坐小汽车直达景区，门票120，上下缆车120，因为我是学生，所以免了门票，只花了120买缆车票。太高了，不坐缆车，爬到大门估计你就没力气了。6到8个小时可以逛了，不用在山上住，除非你想看日出日落，缆车17:30停运，注意掌控时间,,
匿名用户,280,3,2019.12.15,三清山门票+索道上下行（金沙与双溪通用）-成人票,景色重复性较大，没有叹为观止的那种感觉！,,
MagicKey0304,280,5,2019.12.17,三清山门票+索道上下行（金沙与双溪通用）-成人票,三清山，不虚此行,,
xyy_007,280,5,2019.10.16,三清山门票+索道上行（金沙与双溪通用）成人票,风景秀丽，江山如画，美景尽收眼底,,
mt2667,280,5,2019.09.29,三清山门票+索道上下行（金沙与双溪通用）-成人票, ,,
匿名用户,280,3,2019.10.06,三清山门票+索道上下行（金沙与双溪通用）-成人票,来山清山玩却遭到了下雨天，山清山很大，半天才绕一半，要早上早一点去玩，很累 ，景色不错，就是里面的停车不方便，好多黄牛在自己家卖车位，五十起步，应该规划多一点停车场，下了索道竟然还要坐车子回去，无奈五点半就没有班车，到处是黑车，只能选择打滴滴，一定要提前规划好时间行程。,,
拉稀你还吃,280,1,2019.10.02,三清山门票+索道上下行（金沙与双溪通用）-成人票,不适合家庭   没啥可看的  适合职业登山人士  背包客 山顶可以搭帐篷   家庭去玩的必须买缆车票   缆车起点爬到终点起码要2-3小时  我是坐缆车上的开始爬山只爬了三分之一的地方 用了5个小时,,
Rew849094100,280,4,2019.12.15,三清山门票+索道上下行（金沙与双溪通用）-成人票,还不错，可以去看看的,,
CF哥哥,280,3,2019.10.05,三清山门票+索道上下行（金沙与双溪通用）-成人票,设施齐全，服务周到。风景优美，景区挺大的，全都游玩下来约7小时左右，山上相对平坦的栈道较多！,,
JSU563250352,280,3,2019.10.06,三清山门票+索道上下行（金沙与双溪通用）-成人票,三清山的风景还是不错的，值得一去，就是节假日人很多，排队排了挺久的，不知道app关注下能自助排队,,
爱吃炸肉的猪,280,4,2019.12.06,三清山门票+索道上下行（金沙与双溪通用）-成人票,不比黄山差,就是比黄山小些,风景不错.
leC236234129,280,2,2019.10.08,三清山门票+索道上下行（金沙与双溪通用）-成人票,风景说真的是如画，真的漂亮，但是指示牌是我在这个风景区最需要吐槽的缺点，对于我这个老驴友，竟然也看的不明白，还要走一路问一路，一点都不详细，需要景区坐办公室的领导多注意游客现场的体会。,,
wp单行线,280,4,2019.09.14,三清山门票+索道上下行（金沙与双溪通用）-成人票, ,,
苜苒537,280,5,2019.09.20,三清山门票+索道上行（金沙与双溪通用）成人票,只是去的时间不好，雨天，路滑，伞掉空了，只能靠着雨衣，雨比较大，湿透了，第一天下雨下得迟，上山还能看得见风景，很壮观，但是时间比较晚了，稍微逛了一下就在山顶上住宿了，可能是由于下了一夜雨的关系，第二天完全看不见风景，感觉在天上似的，和云靠的特别近。,,
水月幽莲,280,4,2019.08.18,三清山门票+索道上下行（金沙与双溪通用）-成人票,三清山风景很美，但爬的也是很辛苦，东海岸和西海岸的栈道景色比较好看，运气好的话应该还能看到云海，美团上买景区门票及索道套票非常方便，直接刷身份证就可以进入景区和乘坐索道，三清山风景优美，真的是避暑胜地。,,
wVE129534680,280,5,2019.09.20,三清山门票+索道上下行（金沙与双溪通用）-成人票,非常好玩，很推荐呢~「西海岸风景区」「三清宫景区」「南清园」「阳光海岸景区」【环境】优美，去的早，头一天下雨，山上风很大有点凉，但是不得不说感觉就在仙境一样哦~非常有感觉~【项目】很多，比较喜欢三清宫景区，三清宫的大猫非常有灵性,,
浪潮先生,280,2,2019.11.26,三清山门票+索道上行（金沙与双溪通用）成人票,好一个贵字了得，此山是我开，此树是我栽，要打前面过，留下买路钱之一……,,
CYd672679098,280,5,2019.10.03,三清山门票+索道上下行（金沙与双溪通用）-成人票,从杭州自驾游去的，缆车坐得心惊胆战，又长又高，虽然走得腿脚痛，但景点还是可以的，卫生搞得不错，工作人员也很热情。,,
Fulintian,280,1,2019.10.06,三清山门票+索道上下行（金沙与双溪通用）-成人票,风景独特，很美。只是景区负责免费转运大巴有点过份，原本早上7.30发车等到快九点也不运行。还让我们自己开车上山去。,,
匿名用户,280,5,2019.12.06,三清山门票+索道上下行（金沙与双溪通用）-成人票,很有意思，值得一去……,,
aff473613210,280,4,2019.10.06,三清山门票+索道上下行（金沙与双溪通用）-成人票,第一次爬这么高的山，非常兴奋，非常开心，就是一开始走错了路线，没去成阳光海岸，有点可惜,,
WTI380967802,280,2,2019.10.07,三清山门票+索道上下行（金沙与双溪通用）-成人票,山上的景色还是值得看的，但是景区里面配套设施有待提高，厕所太原生态了，基本靠憋着，我们开车从南门进的，到半道被人拦着进入一个停车场，一片没有修过的场地，出来后停车费一口价50（边上立了个牌子写的小车30），不带搞价的，还说物价局批准的，我去了全国那么多景区停车，5A 景区都没敢这么抢钱的，感觉很差，难道就因为是外地车牌？,,
罗柯云,280,4,2019.10.05,三清山门票+索道上下行（金沙与双溪通用）-成人票,挺好玩的，早上四点半起床，五点多坐索道上山，没有排号，做好攻略，走走停停。沿途风景很迷人，值得推荐。,,
rzznzx,280,3,2019.07.15,三清山门票+索道上行（金沙与双溪通用）成人票,我们是雨天去的，中午12点多到的，大人120元一张，儿童70元，索道票是大人70元上山，下山55元，儿童28元。推荐上山做缆车下山徒步，做缆车上山是15分钟左右，感觉挺超值，就是下雨看不清外面景色，恐高的可以雨天来玩，到山顶感觉也没有1800米，呵呵。我是下山徒步的,45分钟从山顶巨蟒山下来的，雨天晒不到，打伞下来的，衣服也淋湿了，很刺激。想徒步的上山买就可以，美团没有单独徒步票，美团买的带身份证入园就可以，儿童美团买的要用儿童身份证入园。整个三清山山的感觉很美，都是大石头山和瀑布很壮观，还有云里雾里的感觉，要全部游玩完要1天多，推荐大家早起6点来。再分享个停车，我们去的时候人不多所以路边免费，里面停车每天30元哦。,
怪力美少女。,280,2,2019.11.04,三清山门票+索道上下行（金沙与双溪通用）-成人票,景色很好看，但是下山的时候，在没有征得我们的同意下拍我们照片，然后下去，给我们让我们付款，我们不想拍，他们让我们在唯一通道进去的时候拍我们，希望有关部门能够关注一下，这样属于侵犯我们的肖像权。,,
匿名用户,280,2,2019.11.28,三清山门票+索道上下行（金沙与双溪通用）-成人票,没特点，还有上面东西也太贵了，不是一般贵,,
匿名用户,280,5,2019.10.04,三清山门票+索道上下行（金沙与双溪通用）-成人票,风景壮美！一天行程的建议爬个精华小内圈就好了(4～5个小时走走玩玩）。,,
匿名用户,280,4,2019.10.06,三清山门票+索道上下行（金沙与双溪通用）-成人票,总的来说还行吧，累但感觉值，景色还可以，很适合拍照，出汗排毒，可惜没有看到云海和只看到一般美的日出，性价比还可以吧。,,
匿名用户,280,2,2019.08.15,三清山门票+索道上下行（金沙与双溪通用）-成人票, ,,
匿名用户,280,4,2019.10.13,三清山门票+索道上下行（金沙与双溪通用）-成人票,上行全程13分钟，一个缆车加1个小孩10人，还都是胖子类型，互相挤着，感觉安全没保障……,,
匿名用户,280,5,2019.11.02,三清山门票+索道上下行（金沙与双溪通用）-成人票,跟黄山不相上下！推荐！,,
庹举煌,280,3,2019.10.17,三清山门票+索道上下行（金沙与双溪通用）-成人票,整体还可以，景区里面厕所少了，,,
mkg580408823,280,3,2019.11.28,三清山门票+索道上行（金沙与双溪通用）成人票,风景很美，是登山散步旅行的好地方。,,
Gat654828985,280,3,2019.10.06,三清山门票+索道上行（金沙与双溪通用）成人票,江山如画般的感觉就在这山顶一览无遗,,
lijilong110,280,5,2019.10.04,三清山门票+索道上下行联票（金沙与双溪通用）儿童/学生票,很好玩，风景如画,,
小侠女sam,280,4,2019.11.26,三清山门票+索道上下行（金沙与双溪通用）-成人票,来此一游，人间仙境啊，简直就像本仙宫，值得一游！,,
秋意阑珊2011,280,1,2019.10.18,三清山门票+索道上下行（金沙与双溪通用）-成人票,非常美，很美，有机会还回去，啦啦啦啦,,
pWl163772786,280,5,2019.10.19,三清山门票+索道上下行（金沙与双溪通用）-成人票, ,,
匿名用户,280,5,2019.10.02,三清山门票+索道上下行（金沙与双溪通用）-成人票, ,,
匿名用户,280,3,2019.09.15,(暑期乐游江西）三清山门票+索道上下行联票（金沙与双溪通用）-儿童/学生票,蓝天白云   这山望着那山高腿直打抖  一次就好  拍了很多好看的照片 也算是打卡了,,
美铃8707,280,5,2019.10.03,三清山门票+索道上下行（金沙与双溪通用）-成人票,很累，不过很开心,,
Stefan_2711,280,4,2019.10.03,三清山门票+索道上下行（金沙与双溪通用）-成人票,环境优美，喂饱了相机，爬山比较累，山上露营真是个不错的选择,,
谢雨倾,280,5,2019.10.02,三清山门票+索道上下行（金沙与双溪通用）-成人票,可以，非常值，家人玩得非常满意哦,,
匿名用户,280,1,2019.10.01,三清山门票+索道上下行（金沙与双溪通用）-成人票,自然景观是极美的，工作人员指标不统一，给我们造成了非常的麻烦，由于身份证拿去办事暂时不在身边，我订票之前打电话给景区，确定了报身份证号就可以进去，在售票处也说了可以，进索道卡住了，说什么不给进，重新补票，还得我们又跑好远山路去售票处重新买。美团客服非常好讲话。,,
雨下雨非,280,4,2019.11.16,三清山免门票+索道上下行联票（金沙与双溪通用）-老人票（65周岁（含）以上）,美团上买门票比较优惠，以后考虑在美团买门票,,
匿名用户,280,3,2019.11.16,三清山门票+索道上下行（金沙与双溪通用）-成人票,风景美，但需要上下梯级多，老人小孩需量力而行。,,
jil508658747,280,5,2019.11.18,三清山风景名胜区语音导览票（不含门票）,还不错,,
匿名用户,280,3,2019.11.16,三清山免门票+索道上下行联票（金沙与双溪通用）-老人票（65周岁（含）以上）,自然风光优美，需耗费体力，爬山比较累。,,
dzm934303105,280,4,2019.10.19,三清山门票+索道上下行（金沙与双溪通用）-成人票,爬山不是太累，坐缆车上下比较轻松。,,
浅夏x1987,280,5,2019.10.04,三清山门票+索道上下行（金沙与双溪通用）-成人票,真的太美了！也没有人多的受不了。,,
开心时刻001,280,3,2019.12.02,三清山门票+索道上下行（金沙与双溪通用）-成人票,跟黄山比较下，差那么点意思！还行吧！可能是不是洒家游历的地方太多的缘故哈哈哈,,
匿名用户,280,5,2019.07.01,三清山门票+索道上下行（金沙与双溪通用）-成人票, ,,
匿名用户,280,5,2019.11.12,三清山门票+索道上下行（金沙与双溪通用）-成人票,风光秀丽、行程考研脚力,,
匿名用户,280,4,2019.10.06,三清山门票+索道上下行（金沙与双溪通用）-成人票,挺好的一个地方，山清风光美，坐缆车上去，大会走太多，国庆节人很多,,
亦慕碧城,280,5,2019.11.10,三清山门票+索道上下行（金沙与双溪通用）-成人票,不用取票直接刷信用卡，方便。,,
带你装逼～带你飞,280,2,2019.10.19,三清山门票+索道上下行（金沙与双溪通用）-成人票,设施还可以，最不满意的就是坐免费大巴上山，山上停车位不停满私家车，大巴车就不上，原因很简单，停车收费，让你等，等的不耐烦了就自己开车上去，用他们自己的话说，随便你去投诉，这是他们的规定！,,
DvP509897229,280,5,2019.09.10,三清山门票+索道上下行（金沙与双溪通用）-成人票, ,,
匿名用户,280,3,2019.10.04,三清山门票+索道上下行（金沙与双溪通用）-成人票,主要是，景区停车场，收费太贵。做地起价，10.1收费50元一天,,
ole294763826,280,4,2019.10.02,三清山门票+索道上下行联票（金沙与双溪通用）儿童/学生票,不错便宜十几块,,
游历一中国,280,3,2019.09.18,三清山门票+索道上行（金沙与双溪通用）成人票,景色没得说。就是票价太贵，哪里都需要花钱！,,
匿名用户,280,5,2019.09.14,三清山门票+索道上下行（金沙与双溪通用）-成人票,不错，山上的风景太好了，就是山体庞大，带小孩的我们9点上。4点下。很累，不过风景真棒,,
dpN161890071,280,4,2019.10.08,三清山门票+索道上下行（金沙与双溪通用）-成人票,一天只能走一个点，爬不完，提前出门。,,
匿名用户,280,3,2019.10.19,三清山门票+索道上下行（金沙与双溪通用）-成人票, ,,
ywr653601358,280,5,2019.10.08,三清山门票+索道上下行（金沙与双溪通用）-成人票,景色秀丽迷人，不错的选择，下次还会带朋友去的,,
D大勇Y,280,4,2019.10.04,三清山门票+索道上下行（金沙与双溪通用）-成人票,山上卫生间没水，手都洗不了,,
_qq6h81337615150,280,1,2019.10.03,三清山门票+索道上行（金沙与双溪通用）成人票,停车场到售票处路程很远，要走很长一段路。到了三清山里面都是要花钱，咨询也要钱，索道上下都要收费到了山上就是不停的走路走路还是走路，山上没有明显的指示标志，如果是带小孩去玩的话是很不适合的，我想我不会去第二次。,,
AA鱼塘,280,5,2019.11.02,三清山门票+索道上下行（金沙与双溪通用）-成人票,到景点直接凭身份证进去，不用换票，特别方便,,
匿名用户,280,5,2019.10.03,三清山门票+索道上下行联票（金沙与双溪通用）儿童/学生票,很满意，风景很美，值得去，就是物价偏贵，另外，门口有很多小贩，大家需要注意。明明可以有免费的大巴，从金沙和双溪来回换乘，帮助走错口的游客。这些小贩会说没有，要收费，这个给去旅游的游客们提个醒,,
ijQ394267974,280,5,2019.11.04,三清山门票+索道上下行（金沙与双溪通用）-成人票,爬山太累了，还是缆车好,,
小斯68,280,5,2019.11.06,三清山门票+索道上下行（金沙与双溪通用）-成人票,很有意思，适合玩一天,,
蔡萍322,280,4,2019.08.21,三清山门票+索道上行（金沙与双溪通用）成人票,看错了，以为是上下索道，下来时再补了一张下索道的票。三清山风景不错，希望以后有机会再去。,,
kFn467791023,280,4,2019.09.21,三清山门票+索道上下行（金沙与双溪通用）-成人票,三清山景色不错，巨蟒出山，神女峰令人震撼。山色秀美，与黄山有得一比！,,
匿名用户,280,2,2019.10.29,三清山门票+索道上下行（金沙与双溪通用）-成人票,一般，不如去黄山，厕所没办法上，脏的要命,,
QSYK123,280,3,2019.10.14,三清山门票+索道上下行（金沙与双溪通用）-成人票,国庆节后去的排队时间还比较短，但是服务意识说不上，毕竟是小县城嘛！要提个建议：就是可以放一点游览图。,,
云妻硕妈,280,1,2019.10.06,三清山门票+索道上下行联票（金沙与双溪通用）儿童/学生票,现场购票60+63=123，美团上卖185元。打电话退差价退了5天还没有成功，一直推脱，没有得到解决。美团就是一个坑。,,
JSU563250352,280,3,2019.10.06,三清山门票+索道上下行（金沙与双溪通用）-成人票,三清山风景不错，值得一去…………,,
青阳839,280,5,2019.08.19,三清山门票+索道上行（金沙与双溪通用）成人票,三清山太美了，值得一去，日出，青松，怪石，云雾，蓝天，古迹！景点很多，拍的照片很好看！,,
RzE936640805,280,4,2019.10.28,三清山门票+索道上下行（金沙与双溪通用）-成人票,到了景点刷身份证进景区，方便快捷！,,
Eql205445711,280,5,2019.10.10,三清山门票+索道上下行（金沙与双溪通用）-成人票,风景不错，基本没有太陡的路段，交易坐缆车上下,,
yyX999268414,280,3,2019.10.17,三清山门票+索道上行（金沙与双溪通用）成人票,风景还可以，刚下过雨或者有点雾的天气去会更美。自然风光还不错，但是里面的厕所也是真的脏。,,
匿名用户,280,2,2019.10.03,三清山门票+索道上行（金沙与双溪通用）成人票,设施一般，服务差，环境还行，，,,
leC236234129,280,1,2019.10.08,三清山门票+索道上下行（金沙与双溪通用）-成人票,风景秀丽，就是指示牌和平面图看不懂，基本上靠猜，,,
Eql205445711,280,5,2019.10.10,三清山门票+索道上下行（金沙与双溪通用）-成人票,风景不错，玩了大部分项目，全部游完需要两天吧,,
大话精606,280,4,2019.10.05,三清山门票+索道上下行联票（金沙与双溪通用）儿童/学生票,网上订票后，还要关注景区公众号预约进景区的票。这个一定不要忘记，否则真的在景区门口等几个小时。绕山栈道挺壮观。,,
匿名用户,280,3,2019.08.09,三清山门票+索道上下行（金沙与双溪通用）-成人票,上下索道还不错，上山一路走栈道，累得慌，山上的物价贵，要带够食物和水，水10元一瓶，泡面20一桶，西瓜80元一个，黄瓜玉米等10元一根,,
名字全被占c,280,4,2019.05.29,三清山门票+索道上下行（金沙与双溪通用）-成人票, ,,
爱心的付出,280,4,2019.10.24,三清山门票+索道上下行（金沙与双溪通用）-成人票,山好高哦，空气新鲜，适合爬山,,
Kds105065199,280,3,2019.08.06,三清山门票+索道上下行（金沙与双溪通用）-成人票,三清山整体感觉不错，阳光海岸和西海岸在天气清朗的情况下，沿路看去如在山水画之中。确实挺不错的一趟行程，唯一不足之处，三清山中遇到路口处路标不是很清晰，我们走错了，错过了部分线路，有点遗憾。,,
efD11689007,280,3,2019.10.17,三清山门票+索道上下行（金沙与双溪通用）-成人票,「三清宫景区」「阳光海岸景区」「南清园」「西海岸风景区」「万寿园景区」「日上平台」,,
梨落8899,280,2,2019.10.18,三清山门票+索道上下行（金沙与双溪通用）-成人票,索道还不错，就是收费有些高，要再便宜一些就好啦，打折的话。,,
WyR884769283,280,5,2019.08.14,三清山门票+索道上下行（金沙与双溪通用）-成人票,服务周到缆车速度快风景很美值得一去,,
