id,价格,评价,评价日期,票务类型,评论,
eMu768483205,418,5,2020.07.16,张家界核心景区武陵源景区4日门票成人票（张家界国家森林公园）,雨雾飘飘，猴哥抢粮，东南西北，走遍大山，玩了整整4天，山上山下都很美。时间宽裕，建议开始2晚住在天子山镇，后2天住武陵源（标志门）。【环境】【交通】,
RGz435996843,418,1,2020.10.08,张家界核心景区武陵源自助餐成人票,垃圾垃圾垃圾垃圾垃圾垃圾，除了这俩字我不知道还能用什么词,
VFQ733002825,418,2,2020.10.15,张家界核心景区武陵源4日成人票(张家界国家森林公园),只适合夏天去！去了几次都是在雾中,
scT657627802,418,5,2020.08.16,张家界核心景区武陵源（张家界国家森林公园）4日门票（儿童/老人/学生票）, ,
喊饭一号,418,3,2020.10.05,张家界核心景区武陵源4日门票成人票(吴家峪入口),看看山水 暴走模式 没啥其他的了 优点就是买一次票可以反复玩四天,
steffens_123,418,5,2020.08.18,张家界核心景区武陵源4日门票成人票(吴家峪入口),武陵源景区是张家界之行的重头戏，期望是比较高的，果然还是没有失望，景区在暑期这个时间段来说是非常火的，游客很多，建议提早出门，景区内的小交通很丰富，对于老年人或者体力不支的人来说不用担心，也可量力而行，适当选择，5A级风景区景色自然不用说，值得推荐！,
happybernie,418,3,2020.10.06,张家界核心景区武陵源4日门票成人票(吴家峪入口),景色虽美，但张家界的雨水太多了，待了四天，都在下雨，基本上都没看到景色,
昙花沁梦,418,3,2020.10.12,张家界核心景区武陵源4日门票成人票(吴家峪入口),挺好的，不过各个地方有点大同小异,
小肥肥依,418,5,2020.08.28,张家界核心景区武陵源（张家界国家森林公园）四日通票成人票, ,
黄琼928,418,2,2020.10.09,张家界核心景区武陵源4日门票成人票(吴家峪入口),下雨，满山是雾，什么都没有看到,
匿名用户,418,4,2020.10.08,张家界核心景区武陵源（张家界国家森林公园）4日成人票,碰到下雨天，有雾，风景不错，百龙天梯值得推荐,
bol380348954,418,5,2020.10.01,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,张家界森林公园真是人间绝境 太漂亮了 与震撼石林相比 空中田园真是人造仙境,
fMm575184804,418,2,2020.10.08,张家界核心景区武陵源语音导览票（不含门票）,没啥用，太简单了，随便跟个导游都比这详细,
heink,418,4,2020.10.10,张家界武陵源（不含门票）大师讲解中文张家声公益版,凑合吧，还行,
Allan024,418,3,2020.10.09,张家界核心景区武陵源4日门票成人票(吴家峪入口),就是天气不好，很多景色看不到。,
RGz435996843,418,1,2020.10.08,张家界核心景区武陵源自助餐成人票,平生吃的最差的自助餐。。。。。。。。。。。。。。。。。。。。,
nFW607387155,418,5,2020.10.10,张家界核心景区武陵源4日成人票,不错「初游仙境」「袁家界」,
故事上海,418,5,2020.10.07,张家界核心景区武陵源4日门票成人票(吴家峪入口),下雨天，都是雾，看不到景，管理待提升,
智旋小子,418,5,2020.07.23,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,张家界慕名而来，真的是太美了，不能错过的。非常好，性价比高，值得推荐购买，各位不要错过哦，相信我是没错的，机不可失失不再来，杠杠的。景区的景色很不错，尤其这种aaaaa级别的景区，适合两天游玩，这样绰绰有余。,
不将就0309,418,3,2020.09.30,张家界核心景区武陵源4日门票成人票(吴家峪入口),千万不要相信那些所谓的散客服务站，都是骗子，老老实实从汽车站坐车就对了,
lWS188362424,418,2,2020.10.08,张家界核心景区武陵源4日门票成人票(吴家峪入口),超级遗憾，大雾，啥也看不到，下次再说,
lWS188362424,418,2,2020.10.08,张家界核心景区武陵源4日门票成人票(吴家峪入口),下雨，大雾，啥也看不见，来的不是时候,
yWz249571542,418,3,2020.10.08,张家界核心景区武陵源4日门票成人票(吴家峪入口),下雨天好冷，云雾太多，看景运气,
fkM513192448,418,2,2020.09.14,张家界核心景区武陵源4日门票成人票(吴家峪入口),千万不要叫导游带，不管是当地的还是专业的都不要，非常后悔，第一天自己去的天门山没叫导游玩的很开心，第二天因为赶时间叫了个当地导游带的全是最贵的自费项目,
壹個朲lwc,418,2,2020.10.03,张家界核心景区武陵源4日成人票(张家界国家森林公园),景区很大，门票有点贵。里面好多都是收费的。,
gabriel_feng,418,3,2020.10.07,张家界核心景区武陵源4日门票成人票(吴家峪入口),还行吧，一定要看天气，多准备两天时间,
系才子,418,4,2020.10.02,张家界核心景区武陵源（张家界国家森林公园）4日成人票,很不错，媳妇儿很喜欢，徒步金鞭溪很过瘾（慎行）,
汉森4633598,418,1,2020.08.04,张家界核心景区武陵源4日门票成人票(吴家峪入口), ,
故事上海,418,5,2020.10.07,张家界核心景区武陵源4日门票成人票(吴家峪入口),来的这两天下雨，风景没看到,
永不散.,418,1,2020.08.22,张家界核心景区武陵源4日门票成人票(吴家峪入口),差评主要是针对美团的服务。武陵源风景区明明有优惠政策，但平台上没有提供优惠信息，导致我全价买了票，3个人多出了三百多块的冤枉钱。到景区后跟平台联系要求退票，但电话要么一接就挂，要么不承认是美团，要么就不接。服务真的是差到了极点。,
aijihui1314,418,2,2020.10.10,张家界核心景区武陵源4日门票成人票(吴家峪入口), ,
UXG131396291,418,4,2020.09.20,张家界核心景区武陵源4日门票成人票(吴家峪入口),还是很不错的，值得一看，还有很多猴子,
匿名用户,418,4,2020.10.07,张家界核心景区武陵源4日门票成人票(吴家峪入口),爬山比较累，风景很不错，值得去,
Tiamo仪,418,1,2020.07.30,张家界核心景区武陵源4日成人票+用餐抵用卷,这个不是给景区的评价，这是给卖门票的。现在买票根本不用提前预约，到景区直接买就好。美团这个票，我劝大家，慎重！！！！不仅没有便宜多少，而且填了进园时间就必须要在当天的4点前兑换！不确定行程的，慎重！！！！！过了当天，就真的，不给退，也不给换到第二天！！！非常糟心的一次经历！本来来到这边在各个环节都被延误了已经很心塞了，好不容易终于去到景区门口才告诉我们没法兑换，简直当场就哭了。处理事情的两位客服态度还好，只是实在是意难平！,
CALAFU,418,5,2020.08.02,张家界核心景区武陵源（张家界国家森林公园）4日门票（儿童/老人/学生票）,设施完善，风景优美，天然氧吧，第二次带家人来感觉完全不一样,
匿名用户,418,5,2020.07.03,张家界核心景区武陵源4日成人票,真的是要体力好，景区间的距离比较远，不过还好有大巴在弯曲的山路，纯靠腿去体验山间的风景，猴子很多，确实好多奇山，很累很累，去了几天，每天走瘫也是匆匆而过，很多地方实在是太远太累去不了了，以后有机会还想去氧吧体验大自然的力量，索道一定要坐，贼刺激，不一样的视觉体验……还有好多，就说到这了,
Tdg787092103,418,5,2020.10.03,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,张家界武陵源景区，鬼斧神工，天然雕饰,
朩苽朩苽,418,3,2020.10.02,张家界核心景区武陵源语音导览票（不含门票）,听和目的地的方向总是有些错位  体验一般,
QUR170722901,418,1,2020.10.04,张家界核心景区武陵源4日门票成人票(吴家峪入口),雨天不值得。真的贵，环保车不错。,
MrZ975290262,418,5,2020.07.13,张家界核心景区武陵源（张家界国家森林公园）四日通票儿童/学生/老人票,真的很漂亮，我们冬天去的，山下下雨很冷，第二天坐缆车上去，山顶特别好看，树上挂的满满的雪，漫山遍野的雪，很壮观，很干净，出太阳的时候更好看，去一趟还是很值得的，山下的猴子很多，总是问人要吃的，还有一点害怕它打人。百龙天梯不太值得坐，一下子就下去了，还好贵。,
AbT321112996,418,3,2020.09.29,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,相当方便，第一次从美团上购买门票，感觉很不错，很不错,
啊啊惠帅逼,418,5,2020.09.27,张家界核心景区（武陵源）4日成人票,门票可以玩四天非常划算，袁家界和黄石寨的风景真的很壮观。,
FPz133964763,418,5,2020.10.09,张家界核心景区武陵源4日成人票(张家界国家森林公园),值得一玩,
zsK138674904,418,4,2020.10.05,张家界核心景区武陵源4日门票成人票(吴家峪入口),希望能在岔路口多点标识,
qCc173352427,418,1,2020.10.03,张家界核心景区武陵源语音导览票（不含门票）,连个毛巾都没有，床垫还好脏，再也不来了,
Jtc234541840,418,4,2020.08.11,张家界核心景区武陵源（张家界国家森林公园）4日门票（儿童/老人/学生票）,景色很美，买的亲子票很优惠，做索道和百龙天梯的价钱也不贵，值得去。,
戏子月,418,2,2020.10.04,张家界核心景区武陵源4日门票成人票(吴家峪入口),也就一般般咯，适合城里人。啊啊啊啊啊。,
F.A.N397,418,5,2020.08.04,张家界核心景区武陵源四日通票成人票（地推票）,景区配套设施成熟，风景很不错，就是门票太贵啦，而且现在山上的住宿被拆了，以后只能住山下了,
匿名用户,418,3,2020.08.22,张家界核心景区武陵源语音导览票（不含门票）,新区环境非常好，交通一般，强烈推荐去地质公园，就是园区内的食物有点贵。,
nemowolfsky,418,5,2020.10.06,张家界核心景区武陵源（张家界国家森林公园）四日通票儿童/学生/老人票,张家界非常美,
IPi552484493,418,1,2020.10.03,张家界核心景区武陵源（张家界国家森林公园）四日通票成人票,张家界这辈子打死也不会再去第二次,
鑫益教育,418,4,2020.10.02,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,非常棒的景区,
匿名用户,418,3,2020.06.29,张家界核心景区武陵源4日门票成人票(吴家峪入口),风景不错……园内交通也比较方便， 杨家界有些地方没开， 没去到略有遗憾， 最好看的是袁家界 … 就是猴子太多了……直接上来抢东西…… 园区内特别多要你叫导游的人，体验不太好，  有些卖吃的价格合理 ，有些就漫天要价，总之，风景还好，人文一般,
SgC403302007,418,5,2020.08.18,张家界核心景区武陵源4日门票成人票(吴家峪入口),景色真的非常好，金鞭溪必去走一走，参天大树，清澈的溪流，走在溪边真的是一种享受。景区的猴子很猖狂，千万不可以提着吃的出现在猴子眼前，容易被猴子抓伤。,
mGV413472494,418,4,2020.07.12,张家界核心景区武陵源4日门票成人票(吴家峪入口),美，壮观，运气好，雨季来的上山时候雨停了，逛了两天，完美。美，壮观，运气好，雨季来的上山时候雨停了，逛了两天，完美。美，壮观，运气好，雨季来的上山时候雨停了，逛了两天，完美。美，壮观，运气好，雨季来的上山时候雨停了，逛了两天，完美。,
匿名用户,418,4,2020.10.01,张家界核心景区武陵源成人票+2日人工讲解（场次8:00）,还可以挺好的,
那山那人那水,418,5,2020.09.17,张家界核心景区武陵源4日成人票,非常喜欢张家界，新开发了一些景区。疫情期间，人不多，非常棒的地方。值得多次来。,
我快饿死了求送饭,418,5,2020.10.03,张家界核心景区武陵源语音导览票（不含门票）,「袁家界」「杨家界」,
Tnc526204846,418,5,2020.10.01,张家界核心景区武陵源4日票+导游讲解（成人票）,太好了，很值,
上海莲迷,418,5,2020.05.27,张家界核心景区武陵源景区4日门票成人票（张家界国家森林公园）,张家界不仅风景美，旅游设施的配套也是一流，索道，电梯，环保车，基本上可以覆盖大部分的景点。228的门票可以四天有效，对于想细细品味张家界的美景的游客来说，也算是挺实惠了。只是只是对于老屋场景区有点失望，虽然景色很美，但里面都在施工，路不好走，但大观台这里的电瓶车工作人员也没提醒，感觉50元车票过去还是有点亏了。,
千山暮雪zyp,418,5,2020.09.29,张家界核心景区武陵源4日门票成人票(吴家峪入口),环境好，风景不错,
匿名用户,418,1,2020.09.08,张家界核心景区武陵源语音导览票（不含门票）,垃圾，就是在地图上p了个图片，无语了简直,
琴哥哥Zz,418,4,2020.07.17,张家界核心景区武陵源（张家界国家森林公园）四日通票儿童/学生/老人票, ,
QFg796474646,418,2,2020.05.28,张家界核心景区武陵源4日成人票,自驾游去的，本来旅游是件愉快的事，就今天发生了的事太影响心情了，一开始开车停到东南门，在进园门口就有人来问需要导游？说了一大堆的，没答应，进园子里了又有一个工作人员脸很黑的说，要请导游的，图个不走冤枉路，语气太度都很不好，我们也没理，后来就上景区的大巴车了，到了景点百龙天梯，走着楼梯上去的，到上面还要坐电梯才能上去，要不就只能又下来了，之后去十里画廊，后换了个景点去金鞭溪，一进去就要走三个多钟，后实在太累了就出景区，谁知没办法了回去东南门，在出门有个亭里面有个女的，去问东南门怎走，更无语的还说哪有什么东南门，一句不知，没有这门，还来了句说错了吧，后来还好照了照片，拿给她看，她还我们说错了，都不知睁眼说瞎话还是另有想法，搞得我们像无头苍蝇似的，问了门口有挂胸牌的工作人员，开价到120块，查了路程十公里，搞得好被动，真有感觉活生生被宰，又没得选择，但是本来是要谈下价格的，遇到另外一个开价大几十块，本来想着那走吧，谁知上车了，那个看门的恶霸说了另外一个人，说了好会感觉事情不好了，后来我们被赶下车了，那时我才明白现在的旅游景点太商业化了，太失望了，希望能整顿下这现象,
qNr808364373,418,2,2020.06.20,张家界核心景区（武陵源）4日成人票,期待已久的张家界之旅跟想象中差距太大，去的当天就下雨，到山上雾茫茫的一片啥也看不清，那边人情都很好就是门票太贵，将近300的门票进去还有要消费的，百龙天梯就几秒钟71块钱，之前真的是期望太高，失望越大,
千山暮雪zyp,418,4,2020.09.29,张家界核心景区武陵源4日门票成人票(吴家峪入口),挺好的风景,
RZR688471781,418,2,2020.09.26,张家界核心景区武陵源语音导览票（不含门票）,语音导游比较少，内容比较少。。。,
yang明洲,418,5,2020.09.29,张家界核心景区武陵源4日成人票,非常值得推荐，特别的好,
周敬2,418,5,2020.09.25,张家界核心景区武陵源（张家界国家森林公园）4日门票（儿童/老人/学生票）,景色优美，措施便到，非常高兴满意！,
XIB725719852,418,5,2020.09.30,张家界核心景区武陵源（张家界国家森林公园）四日通票成人票,很满意的。,
a.M3843,418,4,2020.08.14,张家界核心景区武陵源4日门票成人票(吴家峪入口),天门洞没有想象的好，山上好玩些，转一圈可以的！,
hjgh06,418,5,2020.08.08,张家界核心景区（武陵源）4日成人票,山上比山下好玩，十里画廊有点失望！,
iuZ448372757,418,2,2020.08.02,张家界核心景区武陵源4日门票成人票(吴家峪入口),最不愉快的一次，美团导航把我们导到了西门，坐索道上去看了一圈，因为害怕不敢坐索道或者天梯下来了，只能步行两个多小时下来，问了四个工作人员都告知没有西门，只有坐客车到标志门，结果出来打车司机告知车费要两百多，园区没有车到我们停车的那个门，只有坐他的车一个多小时才到西门。实话不会再去第二次了太坑。,
chI487810927,418,5,2020.08.09,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,很不错的景区，值得一去。。。。。。。。。,
匿名用户,418,1,2020.09.21,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,表示再也不会去了，门票花了几百，然后坐车还要花钱，强制坐车！,
匿名用户,418,1,2020.07.17,张家界核心景区武陵源4日票+导游讲解（成人票）,【项目】收费没有特殊强调。小孩身份小于14岁应该订票时提示不用买票。吃亏了。亨【环境】【交通】【环境】【环境】【环境】【环境】【环境】【交通】【交通】【交通】【交通】【交通】【项目】【项目】【项目】【项目】,
btY358412402,418,3,2020.08.14,张家界核心景区武陵源四日通票成人票（地推票）,还行吧，只能说保护的比较好，有时间值得一去,
wxtjx640,418,4,2020.08.17,张家界核心景区武陵源4日门票成人票(吴家峪入口),风景了还是符合的，挺好挺好,
xx1412,418,5,2020.08.17,张家界核心景区武陵源4日门票成人票(吴家峪入口),十里画廊,全凭想象，nice，哈哈哈
匿名用户,418,4,2020.09.27,张家界核心景区武陵源4日门票成人票(吴家峪入口),真心美丽,
匿名用户,418,3,2020.09.16,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,主要体验:累，进去去各种峰要坐索道，总的来说:去了就知道好不好玩了,
就是尐坏坏,418,5,2020.05.27,张家界核心景区武陵源（张家界国家森林公园）四日通票儿童/学生/老人票,张家界国家森林公园是中国第一个国家级的森林公园，也是中国首个世界自然遗产，特有的喀斯特地貌形态，号称奇峰三千秀水八百，值得大家来看哟！景区里面的空气质量非常的好，吸上一口神清气爽，有人觉得冬天是最好看的，虽然人少，但是雪景真的很美，春天春意盎然，树木翠绿也是非常不错的！,
_qqch41382624886,418,5,2020.08.12,张家界核心景区武陵源4日门票成人票(吴家峪入口),空气很清新，环境很优美，值得慢慢游览！,
qNr808364373,418,3,2020.06.20,张家界核心景区（武陵源）4日成人票,国家5a景区也不过如此，还好是跟小姐妹去的，可以自娱自乐，景区确实没啥好看的，雾茫茫一片，景点也啥都看不到，门票价格太贵，去了几天钱都花在门票上，建议以后下雨天可以把门票打个折，我们特意坐飞机去看景色结果钱也花了，啥也看不见，真是很遗憾,
桑lege桑,418,4,2020.09.22,张家界核心景区武陵源（张家界国家森林公园）四日通票成人票,环境凉爽，氧气富足，建议一去,
文飞cs,418,4,2020.05.12,张家界核心景区武陵源4日成人票,武陵源门票四天有效，美团购票可以直接刷身份证刷脸进入，实在太方便了，景点非常多，至少准备两天吧，每天都是两万步以上实在累死人了，不过还是很值得的，有机会还要来看一次。两天推荐路线 day1 十里画廊  百龙天梯上 袁家界 杨家界 贺龙公园 天子山索道下day2 黄石寨  金鞭溪  建议走全程，带着六岁小孩走下来也不觉得累一路景色很好，很多野猴,
匿名用户,418,5,2020.08.21,张家界核心景区武陵源语音导览票（不含门票）,几块钱还是值得的。,
梨上花开一梓,418,3,2020.05.23,张家界核心景区武陵源4日成人票, ,
匿名用户,418,2,2020.08.13,张家界核心景区武陵源4日门票成人票(吴家峪入口),说实话，武陵源风景区景色我觉得值得一看。但是当地的特色菜很难吃！吃了三顿，都不满意，价格高，份量少，味道差，食材选择感觉也很随意。反正不如自己买点儿泡面备着，很失望。,
睫毛玩具,418,5,2020.08.18,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,非常不错，可惜带了小孩一起去的，不然多玩几天,
sun1983c,418,5,2020.09.05,张家界核心景区武陵源（张家界国家森林公园）四日通票成人票,很漂亮，就是连续几天都下雨，山上能见度很低，有些遗憾，但是以后一定还是有机会再去的,
fQn426365414,418,2,2020.08.21,张家界核心景区武陵源4日门票成人票(吴家峪入口),导览设施做得不周全，散客刚去不知从哪下手。门票已经不便宜，成人228元，但里面乘坐电梯（百龙电梯，几十秒，65元）、索道（天子山索道75元）都需要另外收费。,
那一抹忧伤v,418,3,2020.09.09,张家界核心景区武陵源4日门票成人票(吴家峪入口),风景很不错。但是这么大个景区，入口处竟然没有地图，走了好多冤枉路，唉。,
QUQ520262783,418,3,2020.09.15,张家界核心景区武陵源（张家界国家森林公园）四日通票成人票,还不错，风景很好，如仙境一般，就是有点累,
是一只小小酥,418,2,2020.09.12,张家界核心景区武陵源四日通票成人票（地推票）,真的很一般，没有评论介绍的那么好，当然爱爬山的还是可以去体验一下的,
匿名用户,418,4,2020.09.06,张家界核心景区武陵源4日成人票,整体好玩，就是累，玩的时间好长，不应该穿牛仔裤的，一定要穿休闲运动裤一类的较松的裤子。,
Rany584017,418,3,2020.08.22,张家界核心景区武陵源4日双人票,三天的票，因为赶时间一天就玩完了。很多地方都没去，不好说，但是去过的地方风景蛮好的，轿子给我的感觉太贵了，坐不起，以后可能再也没勇气坐了。太穷了,
dIM998835797,418,2,2020.08.17,张家界核心景区武陵源4日门票成人票(吴家峪入口),不花钱就全程坐车花钱就还能玩一点     普通矿泉水5元农夫山泉矿泉水10元   火腿肠10元   凉皮能卖到30      五a级景区里面东西也是x5卖出去     各位玩的朋友 最好背包装满在上去,
匿名用户,418,5,2020.07.16,张家界核心景区武陵源4日门票成人票(吴家峪入口),景区比较大 每个景点都有车 其实总体下来也不累 就杨家界稍微爬山比较多 金鞭溪那边到处都是猴子 会扒包 很可怕 总体景观还是挺美的,
拎壶冲1980,418,5,2020.09.17,张家界核心景区武陵源4日门票成人票(吴家峪入口),十里画廊真的美,
Nxf591028418,418,4,2020.09.19,张家界核心景区武陵源（张家界国家森林公园）四日通票成人票,很好,
匿名用户,418,3,2020.09.11,张家界核心景区武陵源4日门票成人票(吴家峪入口),里面有好多东西收费 不值这个价 有学生证一定要用,
柳芙暖,418,3,2020.09.08,张家界核心景区武陵源（张家界国家森林公园）4日门票（儿童/老人/学生票）,还可以 疫情期间人不是很多 景区内交通也比较方便,
wu哈尼哇,418,2,2020.09.11,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,人超多，到处都要排队，还是暑假时候去的，体验感不好。,
bPB860161276,418,4,2020.08.28,张家界核心景区武陵源4日门票成人票(吴家峪入口),去的时候杨家界就开放了天然长城，乌龙寨，天波府都没开，很失望，整个景区很大，主要是自然景观,
Cyyy11111,418,3,2020.09.12,张家界核心景区武陵源4日门票成人票(吴家峪入口),风景还好，就是武陵源附近没啥吃的,
hjn5175,418,2,2020.05.25,张家界核心景区武陵源4日成人票,金鞭溪其实就是溪边的一条路，旁边有也猴子。杨家界，我们去的时候，乌龙寨跟天波府都在修关了。于是徒步去了，空中走廊与一步登天。景色不错的。这是跟团，不会走的。袁家界，就是有个阿凡达的拍摄点。那个悬浮柱，当然了，没有电影里那么好看的。天子山景区，我们前面看的多了，到天子山再看的时候已经有点乏了，看什么都差不多。本来原计划玩三天，两天什么的。结果一天半玩好。太累了。,
张家界导游啊童,418,5,2020.08.01,张家界核心景区武陵源四日通票成人票（地推票）,景区非常人性化  各方面都非常不错 不愧是世界张家界,
匿名用户,418,1,2020.08.20,张家界核心景区武陵源4日门票成人票(吴家峪入口),来了一次就不会来第二次了。世界最坑的森林公园。不肯出钱就让你爬山 爬到你自闭。整个公园 路标没几个 地图也瞎标。没个导游能给你爬到腿软,
IbW531789344,418,5,2020.05.13,张家界核心景区武陵源景区4日门票成人票（张家界国家森林公园）,如果买票之前看到这个评价，建议去景区售票处买年票298块，年票非常值得购买，推荐年票。美团没有年票。武陵源景区还是非常不错的，值得花时间来感受。建议花3天时间，慢慢游玩，非常值得。还有一个，请记住，到土家族文化楼，会有阿妹免费介绍，还会赠送土家族文化的生肖卡片，建议不要。因为到6楼，会有人忽悠你乐捐，捐款，100块起步。100块送2小包米。有点坑。就是我po 图的那个塔。,
Mfb352517534,418,3,2020.09.08,张家界核心景区武陵源四日通票成人票（地推票）,环境不错，就是没啥好看的，并且线路安排也不合理,
JHS215640967,418,5,2020.09.15,张家界核心景区武陵源4日门票成人票(吴家峪入口),景美,
老傅737,418,4,2020.09.11,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,很好，比较合胃口。,
匿名用户,418,5,2020.09.13,张家界核心景区武陵源4日门票成人票(吴家峪入口),非常的不错，挺值得一游的。,
linfeng22120,418,3,2020.09.05,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,金鞭溪挺不错的，很舒服，清新自然，还有猴子可以喂,
Liu筱涵,418,2,2020.09.06,张家界核心景区武陵源4日成人票,体力活，路程太遥远，着不住。景色一般,
shawyue1229,418,3,2020.09.14,张家界核心景区武陵源（张家界国家森林公园）四日通票儿童/学生/老人票,。。。。。。。。。。。。。。   。。。。。。,
sharon6177,418,4,2020.08.09,张家界核心景区武陵源4日票+导游讲解（成人票）,张家界果然名不虚传，风景很美，住在武陵源游玩比较方便，但是里面的各种小交通是真贵啊，前后玩个张家界，门票小交通加一起你就得花个500左右,
hUg535785399,418,3,2020.08.30,张家界核心景区武陵源4日门票成人票(吴家峪入口),设施还可以  风景也很美   就是全程以风景为主  走起有点累  景区太大了,
BlL621274275,418,3,2020.09.02,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,很不错，大自然的美景，就是时间太少没有玩遍,
加点饭。,418,1,2020.09.03,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,北方人可以去玩玩，看看山，南方就算了吧，到处都是山有什么看的,
给我money1,418,5,2020.08.09,张家界核心景区武陵源4日成人票,好玩，记忆犹新,
RZq313969972,418,2,2020.08.17,张家界核心景区武陵源4日门票成人票(吴家峪入口),买两张票只出一张然后排队到了，进不去，再去巨多人的地方排队，你想想恐怖不？您想想时间去了多少，你想想你昨晚手机看到已出票，今天会出这种状况！,
zyF577590372,418,3,2020.09.06,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,感觉还不错，挺好的，不错，值得一去,
lj626733309,418,5,2020.08.04,张家界核心景区武陵源4日门票成人票(吴家峪入口),出票快，直接刷身份证方便。就是山下景点一般，金鞭溪没什么水，十里画廊我也没看出多大的感觉。山上还是比较震撼，值得慢慢看，但每个景点分散，整体体验感不好。,
a51388948,418,5,2020.08.26,张家界核心景区武陵源（张家界国家森林公园）4日门票（儿童/老人/学生票）,非常壮观，体验到了人在画中游的感觉，天然的景色不是任何人工修建的能比拟的！！！！！！！！！！！！！！！！！！！！！！！！,
匿名用户,418,5,2020.08.18,张家界核心景区武陵源4日门票成人票(吴家峪入口),「袁家界」「杨家界」「百龙天梯」「金鞭溪」「乌龙寨」「鹞子寨」「十里画廊」「黄石寨」「杨家界索道缆车」「天子山索道」「索溪峪」「神堂湾」「初游仙境」,
小月一义,418,4,2020.08.16,张家界核心景区武陵源4日门票成人票(吴家峪入口),现在去张家界挺凉快的，住宿也不贵,
Tgy682037748,418,3,2020.08.14,张家界核心景区武陵源4日门票成人票(吴家峪入口),我们去过了天门山，再去这个感觉意思不大了，只是金鞭溪还是很推荐的，如果能分开售票，就只需要去金鞭溪了，那里的猴子不会让你失望！,
匿名用户,418,3,2020.07.18,张家界核心景区武陵源景区4日门票成人票（张家界国家森林公园）,【环境】大自然倒是很好【交通】大巴车免费坐，但还是觉得不方便,
hVi503485439,418,4,2020.07.27,张家界核心景区武陵源（张家界国家森林公园）4日通票成人票,奇峰林立，拔地而起，高耸入云，美不胜收！,
蛋蛋哥900,418,1,2020.08.16,张家界核心景区武陵源4日门票成人票(吴家峪入口),太麻烦，够完票等了好久才可以刷身份证进去，,
爱吃酸菜鱼qwq,418,5,2020.07.06,张家界核心景区武陵源4日成人票,很美，但我不会再来第二次了,
孤松723,418,1,2020.09.03,张家界核心景区武陵源语音导览票（不含门票）,没有用，没有用，没有用，不建议买，感觉比较坑,
kjC934834248,418,1,2020.05.04,张家界核心景区武陵源4日成人票,写够十五字，才是好同志？,
梨上花开一梓,418,4,2020.05.23,张家界核心景区武陵源4日成人票,「袁家界」「金鞭溪」「百龙天梯」「十里画廊」「天子山索道」时间充裕的每个景点都可以去走走，当然有体力的话  金鞭溪非常考验脚力 这个只能自己走   当时自己去的时候实在走不动了，看阿姨们出来的时候说走了一下午，和小伙伴们里面放弃了……里面有索道的觉得自己走不下去还是选择做吧 当然看看风景吸吸氧走下去也是不错的,
梨上花开一梓,418,4,2020.05.23,张家界核心景区武陵源4日成人票,「袁家界」「金鞭溪」「百龙天梯」「十里画廊」「天子山索道」时间充裕的每个景点都可以去走走，当然有体力的话  金鞭溪非常考验脚力 这个只能自己走   当时自己去的时候实在走不动了，看阿姨们出来的时候说走了一下午，和小伙伴们里面放弃了……里面有索道的觉得自己走不下去还是选择做吧 当然看看风景吸吸氧走下去也是不错的,
匿名用户,418,5,2020.08.18,张家界核心景区武陵源4日门票成人票(吴家峪入口),我觉得最满意的是天子山索道还有袁家界风景区的天下第一桥，那里才是最美的风景名胜区，强烈推荐去袁家界风景区,
完美来自与众不同,418,4,2020.05.03,张家界核心景区武陵源4日成人票,里面真的很大，4天只玩了两天，腿都要断了，还有天子山、杨家界百龙天梯，乌龙寨、腰子寨没有去，天子山上去要3个小时，实在是爬不动了，景色是挺美的，就是里面的猴子太凶了，吃的全部抢走了，还被抓伤了，管理人员应该提前提醒游客，毕竟第一次来的什么都不知道，看到旁边的两个女孩子的化妆品全被猴子翻出来了，觉得这里的安全系数还是有待提高。,
eJF152063201,418,5,2020.07.27,张家界核心景区武陵源（张家界国家森林公园）4日门票（儿童/老人/学生票）,非常的漂亮，绝对的仙境,
匿名用户,418,1,2020.09.01,张家界核心景区武陵源语音导览票（不含门票）,非常差劲，一点用没有，讲解特别短，千万别买,
周陈颖小可爱的嘛,418,4,2020.09.04,张家界核心景区武陵源语音导览票（不含门票）,风景优胜。嗯，就累了点。,
牵手微笑5211,418,4,2020.08.11,张家界核心景区武陵源（张家界国家森林公园）四日通票成人票,还可以吧，和老公还有公公婆婆一起在武陵源玩了三天，就是三天下来脚都不会走路了那种，第二天早上起来腿就考试痛，还是锻炼少了,
Uxb645427573,418,1,2020.08.29,张家界核心景区武陵源4日门票成人票(吴家峪入口),张家界的自然环境很美，山石险峻，但是商贩超坑,
