id,价格,评价,评价日期,票务类型,评论,,
nnb728886972,350,5,2021.07.07,九寨沟景区门票+观光车票（成人票）,山水如画 原生态景区,,
月下独乐乐,350,5,2021.07.03,九寨沟景区门票+观光车票（成人票）,不要夏季去，没什么水，最好秋季和冬季去，景色宜人。,,
抹茶小飞机,350,5,2021.05.02,九寨沟景区门票+观光车票（成人票）,超级推荐。看过九寨不看水，真的。,,
zdV669282606,350,5,2021.06.06,九寨沟景区门票+观光车票（成人票）,来过3次还是那么好看，百看不厌,,
sihanxiaxue,350,3,2021.06.12,九寨沟风景区门票+观光车（军人票）,风景是不错，就是回来的路上太堵车了太堵车了，已经完全把玩的心情都破坏了，对九寨沟留下的印象多年之后可能是，真美，但是特别堵车很不好,,
rbjmyy12150624,350,1,2021.05.11,九寨沟景区门票+观光车票（成人票）,到了地方刷身份证进去呢！才知道我自己身份证错了，不知道是谁的？美团工作人员一直说我把自己身份证弄错了。天呐！用脚趾头想，我实名认证了我压根儿不需要填了，而且我就算记错身份证我也不可能随手填了一个身份证号就一下子成功了，我有那本事？就是各种推诿，解决的慢死了。一群人等我一个，体验非常差,,
yub597136680,350,1,2021.06.21,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票（学生票）,我们同行三人都买了酒店到景区的服务，没有人主动联系来接我们，白多花了几十块钱！,,
uWd530653627,350,4,2021.05.23,九寨沟景区门票(残疾人票)+观光车+沟口酒店至景区专车单程接,景色很美！热情待人！卫生搞得挺不错的！值得大家游览！,,
唯爱丹芸,350,5,2021.04.25,九寨沟景区门票+观光车票（成人票）,神奇的九寨，特别漂亮，只是现在是枯水期，沣水期的九寨那才叫完美,,
匿名用户,350,5,2021.05.01,九寨沟景区门票+观光车票（成人票）,原图拍的 没有滤镜依然超级美,,
漠然漓落,350,5,2021.07.05,九寨沟景区门票+观光车票（成人票）,九寨归来不来水,,
匿名用户,350,4,2021.05.17,九寨沟景区门票+观光车票（成人票）,服务很温馨，体验感好,,
灬懒是无药可救的,350,3,2021.05.18,九寨沟风景区门票+观光车票（学生票）, ,,
hy2671,350,3,2021.06.30,九寨沟景区门票+观光车票（成人票）,景靓，人多。交通方便，景点设施成熟,,
XrA345652199,350,3,2021.05.18,九寨沟景区门票+观光车票（成人票）,传说中的九寨沟没有那么美了，一些的景点因地震已取消，景点严重缩水，不值门票那个价。,,
匿名用户,350,2,2021.06.13,九寨沟景区门票+观光车票（成人票）,由于汶川地震，好多景区都未修复，而且进九寨沟的路也很堵车   ，进出就得两天时间，近几年还是不去的好,,
郭俊321,350,5,2021.06.21,九寨沟沟口酒店至沟口往返接送不限人群直通车票(不限人群票),出行多次，九寨醉美！保障多次，这家最好！准时准点，热情客气，一路畅谈，随时畅通！强烈推荐,,
匿名用户,350,5,2021.05.03,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),神奇九寨沟，人间仙境，人间天堂,,
若浮漓梦,350,4,2021.07.04,九寨沟风景区门票+观光车票（学生票）,挺好的。,,
炫525,350,4,2021.04.19,九寨沟景区门票+观光车票（成人票）,挺好的，  风景很多，头天下了雨 所以进去那天天气很好，就是里面的东西蛮贵的，最好还是自己带一点进去,,
_qq3v41354175701,350,5,2021.03.27,九寨沟景区门票+观光车票（成人票）,重新开放的九寨沟还是不错的，景区有些景点没有完全开放，淡季早晨8点30分开始接待游客，旺季是8点，全部游览完大楷大半天时间，栈道几乎没有开放，都是坐观光车到每个景点游览，游览完景点也不是很累，整体还是不错的，淡季票价性价比高，等下次景区全部开放了再来玩。,,
ZBA492018144,350,5,2021.05.15,九寨沟风景区旺季门票+观光车（成人票）,请至少当天的15点30分前购买,九寨沟环境很好，就是爬山有点累，景点人比较多。,
tt348891054,350,3,2021.06.29,九寨沟景区门票+观光车票（成人票）,不愧是5A景点，不愧是5A景点，值得推荐,,
uJP794819786,350,4,2021.07.04,九寨沟景区门票+观光车票（成人票）,服务满意,,
uJP794819786,350,4,2021.07.04,九寨沟景区门票+观光车票（成人票）,服务可以,,
蜕变未来,350,3,2021.06.25,九寨沟风景区旺季门票+观光车（成人票）,请至少当天的15点30分前购买,还可以，要说玩吗！玩还可以就是周边的房价太高,
XNb845612123,350,5,2021.06.26,九寨沟沟口酒店至沟口往返接送不限人群直通车票(不限人群票),很好的服务，接送准时，服务周到，还免费当向导，强烈推荐。,,
知一咯,350,1,2021.06.21,九寨沟景区门票+观光车票（成人票）, ,,
水清云淡zl,350,5,2021.06.22,九寨沟景区门票+观光车票（成人票）,我的评价是环境真没。但是门口的人太讨厌，跟这人烦，素质太差,,
匿名用户,350,5,2021.06.28,【不限人群票】九寨沟至成都单程直通车票（保姆车）,很好,,
武侯区一哥,350,3,2021.06.05,九寨沟景区非法定节假日门票+观光车票（60岁以上老人票）,人忒多，人太多，人太多，景区人太多。6月4号星期五去的，也这么多人。里边全是老大娘，老大爷人挤人，想照相都不行。70岁以上老人免费，60以上半价,,
jOh321761117,350,5,2021.04.05,九寨沟景区门票+观光车票（成人票）, ,,
匿名用户,350,5,2021.06.23,九寨沟景区门票+观光车票（成人票）,九寨沟风景确实很不错，很值得去。,,
xlp493941714,350,5,2021.06.22,九寨沟沟口酒店至沟口往返接送不限人群直通车票(不限人群票),接送及时，服务挺好的，强烈推荐，在九寨玩的很开心。,,
匿名用户,350,5,2021.04.26,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),该店服务真心好，一开始买了4张票，有一个朋友临时有事来不了，联系客服退款一张票，本以为退不了了，没想到该店客服帮我积极联系美团客服退款，必须好评,,
ESh438494965,350,2,2021.06.26,九寨沟景区门票+观光车票（成人票）,没想象中那么好，又下雨了，太不好了,,
、66607,350,2,2021.06.23,九寨沟景区门票+观光车票（成人票）,好多景点项目都没开放，不过景色确实不错,,
XrA345652199,350,3,2021.05.17,九寨沟景区门票+观光车票（成人票）,好多地方都干涸了，水位变的很低，景点严重缩水，感觉不值那个价。这就是五彩池，跟宣传图片相差甚远。,,
LGY91951500,350,4,2021.06.27,九寨沟风景区旺季门票+观光车（成人票）,请至少当天的15点30分前购买,好,
XOG633321106,350,2,2021.03.02,九寨沟景区门票+观光车票（成人票）,冬天不建议去。除了湛蓝色的海子，其他没什么看头，不过游览车的导游解说还是非常棒的，带着小孩儿，去了那么多点确实挺累，再加上去的那天大太阳，又热又晒。我们去的时候是淡季，游客不多。景区内吃的挺贵的，一碗拉面28，住的很实惠。,,
張國松,350,3,2021.04.22,九寨沟景区门票+观光车票（成人票）,去的时候天气挺好的，坐观光车游览了几个小时到下面游览的时候下雨了就没有游览了，总体不错回事,,
匿名用户,350,5,2021.05.28,九寨沟景区门票+观光车票（成人票）,九寨归来不看水，黄山归来不看山。风景如画，水质湛蓝，自驾游走国道有点累，最好在成都坐班车去，还可以沿途看美丽的风景。,,
M心猿意马,350,4,2021.05.09,九寨沟景区门票+观光车票（成人票）,5 1出行，人挺多的，不过景色还是很漂亮，值得去,,
丨嫣公子丨,350,2,2021.05.04,九寨沟风景区门票+观光车票（学生票）,还好吧，没有想象中的那么好看，不过还是值得一看。,,
黑蘭州,350,5,2021.05.05,九寨沟景区门票+观光车票（成人票）,非常值得一去的景区 色彩斑斓的九寨,,
Unr803157339,350,1,2021.05.09,九寨沟景区门票+观光车票（成人票）,环境没的说，一生必来之地。不能忍的是景区无开水供应，我是夏天来的，不知道冬天是不是也没有开水供应。有个商店里面有开水，但是必须买东西才能接，我两桶泡面，让我必须买10块钱的东西才能接水，强制消费，作为全国闻名的老牌，这点差评，望督促整改,,
匿名用户,350,1,2021.06.19,九寨沟景区门票+观光车票（成人票）,太垃圾了，钱还不退，这辈子再不想去第二次了。,,
匿名用户,350,4,2021.05.05,九寨沟景区门票+观光车票（成人票）,一家人的集体出游，很开心。,,
赵楠s13,350,3,2021.06.03,九寨沟景区门票+观光车票（成人票）,还不错，风景优美啦啦啦啦啦啦啦咯哦啦啦啦啦啦啦啦,,
Sbf829512610,350,4,2021.06.16,九寨沟景区门票+观光车票（成人票）,环境优美，自然风光迷人，就是人间天堂,,
风雨同舟3486,350,4,2021.06.18,九寨沟景区门票+观光车票（成人票）,大自然太美   九寨沟更美,,
杰克船长和鲸,350,2,2021.06.09,九寨沟景区门票+观光车票（成人票）,还可以，但远没有零几年去的时候美了，希望九寨沟可以恢复往日的风采！,,
匿名用户,350,1,2021.05.01,九寨沟风景区门票+观光车票（成人票）,首先景区停车场明显有空位置，但门口贴了车位已满，由当地营销人员驻守。只能住宿去酒店停车，但酒店价格偏贵，再说景区质量没有值得住宿的必要，服务一般，景区内就几个网图打卡点，适合打卡，没有可逛性。,,
我4265,350,5,2021.04.09,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票（成人票）,真的超美 可惜当天来的很晚 每个景点呆的时间不多 然后又是冬天 很多地方结冰了 有幸看见了大自然的小松鼠 以后还要再来感受每个季节不一样的美,,
VMg447804787,350,5,2021.05.05,九寨沟景区门票+观光车票（成人票）,美到窒息,,
柳恩深,350,5,2021.05.15,九寨沟景区门票+观光车票（成人票）,风景环境确实很棒，人间仙境一般，就是交通太不便利了，从成都坐大巴过去花了12个小时,,
yao姚姚姚yao,350,4,2021.04.14,九寨沟景区门票+观光车票（成人票）,遇到了下雪，景色是好看的,,
vaX387626310,350,4,2021.05.04,【不限人群票】成都市区至九寨沟往返直通车票（普通车）,师傅的驾驶技术很好，导游组织的也很好，很好的经历，爆赞。,,
匿名用户,350,5,2021.03.31,九寨沟景区门票+观光车票（成人票）,临近过年，几个哥们被家里催着相亲，腊月二十五一起自驾游去的九寨沟，玩的非常开心！,,
库爱克莱30,350,4,2021.06.18,九寨沟景区门票+观光车票（成人票）,除了吃饭很坑 都很满意,,
穆9179,350,5,2021.06.17,九寨沟风景区门票+观光车票（学生票）,好,,
Whh845245617,350,4,2021.06.07,九寨沟风景区门票+观光车票+香格里拉大剧场普通席演出票（成人票）,去的时候赶上节假日了，人特别多，风景如画，五颜六色的水，太美啦,,
DLJ225432562,350,5,2021.05.04,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票（成人票）,环境优美，到处可见美景，有山有水，非常漂亮,,
库爱克莱30,350,4,2021.06.18,九寨沟景区门票+观光车票（成人票）,吃饭比较坑,,
义青,350,4,2021.05.03,九寨沟风景区门票+观光车票（成人票）,人间美景，美不胜收，大自然对人类的恩赐。,,
lucky11221215,350,5,2021.05.04,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),真的是美极了，一大早7点就从汶川进山，下午2点到酒店，下午景区门口踩个点，第二天一大早7点从酒店出发去售票大厅，10几分钟到，沟内真的是太美丽了，强烈推荐,,
请你讲中文i,350,2,2021.06.15,九寨沟景区门票+观光车+沟口酒店至景区专车往返接送(儿童/学生票),没有之前那么漂亮了。。。。。。。。。。。。。。,,
流口水猫,350,5,2021.05.31,九寨沟风景区门票+观光车（残疾人票）,这一生必须打卡的美景，值得去看看。水色梦幻迷人，秋天可能更漂亮。,,
米饭来了mfll,350,1,2021.05.04,九寨沟景区门票+观光车票（成人票）,非常一般，而且服务态度特别差，尤其是停车场，到处不让进说没有，但是只要是川U的车牌都让停，外地车就一句话，没有停车位开走，景点真心没有什么可看的非常差，还不如黄龙呢。总结一句话就是垃圾，超级垃圾。,,
好花梢,350,2,2021.03.30,九寨沟景区门票+观光车票（成人票）,九寨沟的景色真的很美丽,但我们是淡季去的，游玩过程很糟糕，旺季的时候一直有公交车的 游客可以随意上下车，想去哪个景点玩就在哪里下车，想玩多久玩多久，景点也看了个够。淡季去了说的给我们整的专车，但是去了景点导游就让你赶快拍照 拍完照赶紧上车，时间限制，游玩的景点导游让你就在近处走走，不能走远了，走远了她们就不等我们了，后面每一车都是坐满了人的，甚至最里面都没有车,(这里说一下导游的原话：下车去拍照，拍完了就上车，几点几点我们在哪里等你们上车，时间过了我们就走了)时间半个小时二十分钟的都有，怎么能玩好啊 ？一个景点那么大，我们就在下景点的口子拍个照，真的非常没意思，不想再去了。
kof663839459,350,4,2021.05.14,九寨沟景区门票+观光车票（成人票）,挺好的,,
林夕.er,350,5,2021.02.10,九寨沟景区门票(成人票)+观光车+沟口酒店至景区专车单程接,九寨归来不看水，这句话真的不夸张，见识了九寨沟各种海子，再去看水，要求不由自主地就高了，国庆长假带着父母孩子一起去的，路上是真的堵，不过九寨沟的美景让这趟旅行变得格外精彩，站在珍珠滩瀑布前，聆听着流水声，心也跟着静下来了，去的时候不对，没有看见五彩池最美的一面，有机会还会再去的，见识一下不同季节的九寨沟美景。,,
小小枫1874,350,3,2021.06.05,九寨沟景区门票+观光车票（成人票）,风景还不错，里面还是很大的，公交车循环服务还挺好的。,,
rtshowtime,350,5,2021.05.20,九寨沟景区门票+观光车票（成人票）,非常不错的地方，8.9月应该更美丽,,
open3608,350,3,2021.05.12,九寨沟景区门票+观光车票（成人票）,非常成熟的景区，适合休闲游。各种海子色彩鲜艳，还行吧。,,
rYC572076031,350,5,2021.04.03,九寨沟景区门票+观光车票（成人票）,不愧是神奇的九寨，人间的天堂，即使在所谓不推荐来的四月游玩，依然很棒，景色很难得，希望所有来到这里的人都能保护好这样一千纯洁圣地。,,
飞天剑雨,350,5,2021.06.07,九寨沟风景区门票+观光车（军人票）,好评,,
CKC305070109,350,3,2021.04.21,九寨沟景区非法定节假日门票+观光车票（60岁以上老人票）,周末去的，从冰天雪地到春回大地，只有在九寨沟才能领略到这独特的美景,,
随心所欲166,350,4,2021.06.03,九寨沟景区门票+观光车票（成人票）,挺方便的，观光车还挺多的，风景很好,,
xoB943829022,350,2,2021.06.01,九寨沟景区门票+观光车票（成人票）,设施很不错，景色没有想象的惊艳,,
AG88MT,350,5,2021.04.16,九寨沟景区门票+观光车票（成人票）,风景如画，景区里面的服务人员，乘务员热情，细致的讲解，有什么问题都帮你解答。,,
jqM889967985,350,4,2021.05.27,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),带着孩子去的，去的时候好像不太合适，好多景点没有开放，但是风景真的很美。,,
小静儿乖乖,350,5,2021.05.08,九寨沟景区门票+观光车票（成人票）,第二次到九寨，时隔十二年，走了很多山山水水，最美的山水还是九寨，以后有机会还会再去。,,
qQA615899522,350,5,2021.06.05,九寨沟门票+观光车票+保险票（成人票）,好看。服务态度好。,,
流口水猫,350,5,2021.05.31,九寨沟景区门票+观光车票（成人票）,非常美，尽管没有秋季色彩斑斓，也颇觉尽兴。,,
xJv391150079,350,1,2021.05.03,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),景区配套落后，服务态度和黄龙相比较差太多了，景点和想象中的天差地别，真是神奇！,,
Ryq304764309,350,1,2021.04.07,九寨沟景区门票+观光车票（成人票）,枯水季 大阴天 景色不行，全票                                     差评！景区内休息区免费桌椅少，无免费开水供应差评！中午之后说是停水还是停电景区内大部分厕所关闭，大量游客找不到厕所就地解决差评！后半部分站点分布不合理，最后几个景点相隔三公里左右不设立公交站点，完全不考虑游客体力问题差评！,,
酸奶必舔盖,350,2,2021.05.12,九寨沟景区门票+观光车票（成人票）, ,,
_qq5t61363769657,350,1,2021.05.27,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),根本就没有沟口酒店到景区门口的车 坑人,,
cSA921776145,350,5,2021.02.21,九寨沟景区门票+观光车票（成人票）,景区管理很人性化，风景很美，天气也特别好。值得一看！一直都听别人口中的九寨沟是如何如何的美，这次亲自来感受一番，确实是自然的美，美的自然，只有自己身临其境才能感受她的美！这次是跟朋友一起来的。自驾游来九寨沟，遗憾的有好多景点没去看。匆匆而过，下次有机会一定要带心爱的人一起再来一次九寨沟！,,
匿名用户,350,4,2021.04.27,九寨沟景区门票+观光车票（成人票）,在维修，很多地方不能去，总体来说还是不错，我是4月去的，山上的雪没有化完，景色宜人，水是相当漂亮,,
唇o印,350,5,2021.03.22,九寨沟景区门票+观光车票（成人票）,我们来的时候是淡季，花花草草还没有长出来，温度也比较低，湖水也很少，到了雨季会好一些，建议大家五六月份以后再来，景色会更美。建议住在沟口附近，上山比较方便，酒店老板会送你去检票口，附近吃饭价格也不算高，服务态度也很好，九寨沟无论是景区还是酒店，饭店，给我的印象都很好，这是我去过旅游景点服务态度最好的一个了！必须好好评价一下，希望能给来旅游的朋友们一个参考,,
leithehandsome,350,3,2021.05.24,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),很美很好看，不过我还是被里边的商贩狠狠骗了一把哈哈，你们真该死,,
美870824,350,5,2021.05.03,九寨沟景区门票+观光车票（成人票）,景区景色相当伊人，跟画似的，景区服务业不错，网上购票，刷身份证入园，很方便，相当不错,,
HOT军,350,3,2021.05.27,九寨沟景区门票+观光车票（成人票）,景色一般，票价太高了，震后重建不理想，,,
邻村王叔叔,350,5,2021.06.02,九寨沟风景区门票+观光车票（成人票）,物有所值，可以,,
PSk985874648,350,5,2021.03.29,九寨沟景区门票+观光车票（成人票）,景色宜人，美不胜收。,,
kaixuan167,350,3,2021.05.05,九寨沟门票+观光车票+保险票（成人票）,貌似30块钱的观光车没啥用，买票进去直接就是观光车大巴了，这个观光车是包团的车吗？反正没用到。直接刷身份证入景区，然后做景区的观光公交车游览就行了,,
匿名用户,350,5,2021.05.31,九寨沟景区门票+观光车票（成人票）,此生必去,,
Axxsss,350,1,2021.03.24,九寨沟景区门票+观光车票（成人票）,极差东西丢酒店了，给工商局打电话没用，给派出所打电话没用，打消费者投诉电话12315也没人接，我一个外地人结婚度蜜月来这里旅游，结婚戒指丢了，酒店不负责，酒店领导也不出面解决，给旅游管理人员打电话不接，我就感觉我一个外地人在这里度蜜月结婚戒指丢了没有任何机构能给我提供帮助。,,
名字都被没得叫,350,5,2021.03.27,九寨沟景区门票+观光车票（成人票）,风景美的不要不要的，爱了爱了，湖水清澈见底，就像一块珍贵的碧玉。,,
神天启巨人魔像,350,5,2021.05.19,九寨沟景区门票+观光车票（成人票）,九寨沟接待能力很赞，可惜不是最美的丰水期，秋季再去,,
过后然后呢,350,5,2021.05.22,九寨沟景区门票+观光车票（成人票）, ,,
CWw320227128,350,5,2021.05.28,九寨沟风景区旺季门票+观光车（儿童/老人/学生票）,请至少当天的15点30分前购买,超美！就是路途遥远,
海宝之祖,350,2,2021.05.24,九寨沟景区门票+观光车票+景区藏族服装体验（65岁以上老人/现役军人/残疾人）,枯水期一般般吧，旅途有点赶，有点高反,,
人生如戏全靠sao,350,5,2021.04.09,九寨沟景区门票+观光车票（成人票）,三个字，摄人心魄,,
fzm1015,350,4,2021.05.25,九寨沟景区门票+观光车票（成人票）,九寨沟风景很美 值得一来,,
幸运儿413,350,5,2021.05.06,九寨沟景区门票+观光车票（成人票）,九寨沟景区还是不错，值得去，但是没有高速，必须走200公里左右国道，路太烂，配套设施差。,,
匿名用户,350,2,2021.04.01,九寨沟景区门票+观光车票（成人票）,服务可以。。。。。。。。。去的季节不对。？？？没啥水。。。。。。挺失望的。。。。。。。。。。。都说九寨归来不看水的。。。。。枯水期。。。。。。。。不好看。。。。。。。或许秋天才是美的吧。。。。。。。。。。,,
Iea978204827,350,5,2021.02.27,九寨沟景区门票+观光车票（成人票）,绝美九寨沟景区，喜欢旅游的朋友们一定要来，绝对不会失望的。这是我初春看到的，也很好看，淡季，人不多，拍照好看，哈哈哈哈。一定要多穿点，集美们。,,
QEs341926851,350,2,2021.05.04,九寨沟景区门票+观光车票（成人票）,很多景点未开放！17年之前更漂亮！！,,
FSC118,350,2,2021.05.20,九寨沟景区门票+观光车票（成人票）,不错，冬天有机会再去一次，还可以，不错不错,,
stu283571690,350,3,2021.05.15,九寨沟景区门票+观光车票（成人票）,还不错啦，就是我去的时候天气不好，又带的有小孩就没有逛完就走了,,
苏四苏苏苏苏,350,5,2021.05.08,九寨沟风景区门票+观光车（军人票）,以前看见九寨沟觉得世界上哪会有这么美的地方 去了之后才发现我真天真 强推！！！！,,
神天启巨人魔像,350,5,2021.05.19,九寨沟景区非法定节假日门票+观光车票（60岁以上老人票）,购票方便，景区值得再去,,
路飞68310,350,5,2021.05.19,九寨沟景区门票+观光车票（成人票）,去了三四次了，还是之前的样子，环境保护的很好。,,
BCk961612854,350,3,2021.04.09,（法定节假日）九寨沟风景区门票（60-64岁老人票）+观光车票,没有想象的动人心魄，可能是灾害过后还在修复吧，季节也不对，水小 很多都是干涸的大坑，说实话从乐山到九寨沟一路上的景色我觉得更美，九寨沟到汉中的景色也美，路过白水江，太美了,,
M阳光雨露M,350,4,2021.02.21,九寨沟景区门票+观光车票（成人票）,九寨沟一直是梦寐想去的地方，人间天堂。可能是我们去的季节不对，水位有所下降，因为下雪的缘故为了安全，景点间的栈道都关闭了，有点影响到观赏角度和体验，不过还好，冬天人不算多，多个景点都停留了很长一段时间。总体来说还不错！,,
blaank,350,3,2021.02.15,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票（成人票）,三颗星是给美团客服的，九寨沟旅游，从买门票就开始被坑了，淡季门票+观光车票160，这个192，就多了从沟口酒店到景区门口的接车服务。这一段路不到2km，关键是这个接车服务根本没有。看评论好多游客都被坑了，然后就打美团客服投诉了，退了这部分的费用。希望后面朋友不再上当了。,,
gu【奈奈】,350,5,2021.05.17,九寨沟景区门票+观光车票（成人票）,时间关系没有去芦苇海  遗憾,,
peach20062006,350,4,2021.04.08,九寨沟景区门票+观光车票（成人票）,4月的九寨景色也算不错了 毕竟属于枯水期 有好多景色是看不到的 上下都有公交车很方便,,
我大爷何佳,350,3,2021.05.19,九寨沟景区门票+观光车票（成人票）,累，除了水可以看看，好像没什么可看的了,,
赵199221,350,3,2021.04.30,九寨沟景区非法定节假日门票+观光车票（60岁以上老人票）,还行吧，地震以后收拾的不是特别好，很多树木东倒西歪的躺在地上，有些能构成景观，有些觉得比较乱,,
Zxs优乐美,350,2,2021.05.10,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),还好吧，赶上下雨天，建议带点吃的，自热火锅米饭会好一些,,
哈LM哈,350,1,2021.05.04,九寨沟景区门票+观光车票（成人票）,每个风景都一样，给人的感觉审美疲劳，全程就是坐车，看水，不适合年轻人，都没逛完。,,
LGx243978985,350,5,2021.05.18,九寨沟景区门票+观光车票（成人票）,九寨归来不看水，名不虚传！,,
D涂涂杏仁,350,4,2021.04.06,九寨沟景区门票+观光车票（成人票）, ,,
匿名用户,350,4,2021.05.14,九寨沟景区门票+观光车票（成人票）,环境不错，美中不足的是下午下雨只能回家了,,
HtQ523585825,350,2,2021.05.07,九寨沟景区门票+观光车票（成人票）,适合驴友去爬山，风景确实不错，但是不适合年轻人去，没什么好耍的，就是看风景，,,
米饭来了mfll,350,1,2021.05.05,九寨沟景区非法定节假日门票+观光车票（60岁以上老人票）, ,,
清风徐来dz,350,3,2021.05.10,九寨沟景区门票(成人票)+观光车+沟口酒店至景区专车单程接,一般般啊吧向坤吸收山楂树斯卡卡卡卡那扇,,
MyJ477981068,350,5,2021.05.11,九寨沟风景区旺季门票+观光车（成人票）,请至少当天的15点30分前购买,游客人山人海，环境优美，仙境一样,
行者无疆全,350,5,2021.05.08,九寨沟景区门票+观光车票（成人票）,冬天去的，人少，景不丰富。,,
吃货的梦想吃痴,350,4,2021.02.05,九寨沟景区门票+观光车票（成人票）,来这里让我以后再也不开夜路了，到沟口的那50多公里路真的太黑路太弯曲了，晚上路面还结冰，前后没有一辆车，除了偶有几个电子眼的灯，真的一片漆黑，不过景色美，住的酒店的服务好还有很多美食，这的牛肉让我真的好想再来吃吃喝喝,,
赵199221,350,3,2021.04.30,九寨沟景区门票+观光车票（成人票）,还可以的，就是能看到湖蓝色的湖，还有远远的看到雪山，还有小寨子，并没有特别多的娱乐性,,
最美美,350,5,2021.03.28,九寨沟景区门票+观光车票（成人票）,挺好 环境美 但是有点美中不足 有几个景点 没开放,,
MfD534821576,350,5,2021.05.10,九寨沟景区门票+观光车票（成人票）,很满意，第二次去了，还是很美,,
GGz285225842,350,4,2021.05.08,九寨沟风景区门票+观光车票（学生票）,风景真好，人间仙境，水的颜色很漂亮,,
老六吃,350,3,2021.05.06,九寨沟景区门票+观光车票（成人票）,「卧龙海」「犀牛海」「老虎海」「五彩池」「珍珠滩瀑布」「镜海」,,
msB888643957,350,3,2021.05.10,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),有些没开放，去第二次了，景色还不错。,,
Cgf918877796,350,2,2021.05.10,九寨沟景区门票(成人票)+观光车+沟口酒店至景区专车往返接送,【交通】打电话没有说清楚是接送,,
oFt899261740,350,3,2021.02.18,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票（成人票）,春节初三去的，冬天有冬天的美景，天气非常给力，感觉很不错，只是有的景点没开，冬天的长海变成了雪，非常美，夏天看不到的景色,,
eAn346289349,350,3,2021.05.08,九寨沟景区门票+观光车票（成人票）,风景很美值得一去，我转的很累但是很开心,,
zhj123321000,350,3,2021.04.17,九寨沟景区门票+观光车票（成人票）,好美的九寨沟风景区，只是景区公交车不给力，太少了，工作人员也组织不到位，都是挤上去的，等到下一个景区都不敢下车了，害怕再挤呀,,
武当山座山雕,350,2,2021.05.03,九寨沟景区门票+观光车票（成人票）,开车的司机真的素质低。人还没站好就发车。景区一般,,
btG725938329,350,1,2021.05.04,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),没有以前好了！水也不多了！不安逸路也不好走！修路！小车不建议去！,,
匿名用户,350,3,2021.05.05,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票（学生票）,路程太遥远了，而且温度太低了，多穿点衣服去吧。,,
匿名用户,350,2,2021.05.07,九寨沟景区门票+观光车票（成人票）,真的很不一般不适合年轻人去游玩，适合中老年人,,
L吃喝玩乐go,350,5,2021.04.05,九寨沟景区门票+观光车票（成人票）,这一次过来不是雨季，瀑布的水都不是很大，秋天应该是观赏的最佳季节，但是早上下雪中午出大太阳，也就只有这种高原地区才有的奇景，九寨归来不看水，果然名不虚传。,,
jHm379050981,350,2,2021.05.04,九寨沟景区门票+观光车票（成人票）,一般吧很多设施没开放。。枯水季节。水少的很,,
mMo258327803,350,2,2021.05.05,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票(成人票),还行吧，就是我们时间紧张，没有好好浪,,
湾桥村人,350,2,2021.05.05,九寨沟景区门票+观光车票（成人票）,说给我寄的发票，一个半月都没见到。,,
SGk203442271,350,2,2021.05.04,九寨沟景区门票+观光车票（成人票）,也就来一次的地方，景色感觉一般，,,
erli5201314,350,3,2021.05.04,九寨沟景区门票+观光车票（成人票）,感觉适合老年人，走的腿都发抖，！？,,
匿名用户,350,1,2021.05.01,九寨沟景区门票+观光车票（成人票）,很普通的还可以吧。一般不是有个吗！,,
张大宝的吃货世界,350,2,2021.05.03,九寨沟景区门票+观光车票（成人票）,体验感一般，景色很美，但是没得几处可以看的！,,
超超v1,350,5,2021.05.04,九寨沟景区门票+观光车票（成人票）,挺好的,,
匿名用户,350,1,2021.05.02,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票（学生票）,沟口酒店到景区车根本没有？？？,,
匿名用户,350,1,2021.05.03,九寨沟景区门票+观光车票（成人票）, ,,
TjX504254655,350,5,2021.05.04,九寨沟景区门票+观光车票（成人票）,反正觉得比黄龙好。,,
Eqh940823207,350,1,2021.04.04,九寨沟风景区门票+观光车票+沟口酒店至景区单程车票（成人票）,千万别点这个289太坑人，一般酒店老板都会送你去景区大门，打车也就10元。直接买259门票足够，买了三张票酒店老板送我们去的景点，所以大家谨慎购买,,
薏寶寶,350,5,2021.02.25,九寨沟景区门票+观光车+沟口酒店至景区专车往返接送(6岁以下儿童票),风景是真的太美了，感叹大自然的鬼斧神工……,,
